OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/wyre ,Wyre Council,BR027,,"""Acresfield, 9 Garstang Bypass Road, Garstang""",https://arcg.is/1yDieW ,WSG84,348969,446537,0.01,Not owned by a public authority,Yes,Permissioned,Full planning permisison,2018-05-04,https://publicaccess.wyre.gov.uk/online-applications/ ,,6,Housing estimate reflects planning permission - Erection of building to form 7 apartments (following demolition of existing dwelling),,,,,,,,2018-09-30,
http://opendatacommunities.org/id/district-council/wyre ,Wyre Council,BR028,,"""15 Newton Drive East, Normoss""",https://arcg.is/1yDieW ,WSG84,333718,437228,0.07,Not owned by a public authority,Yes,Permissioned,Full planning permisison,2018-06-06,https://publicaccess.wyre.gov.uk/online-applications/ ,,7,Housing estimate reflects planning permission - Erection of 8 apartments following demolition of existing residential dwelling,,,,,,,,2018-09-30,
http://opendatacommunities.org/id/district-council/wyre ,Wyre Council,BR029,,"""Bloomfield Garage, Cockerham Road, Forton""",https://arcg.is/1yDieW ,WSG84,348565,451971,0.37,Not owned by a public authority,Yes,Permissioned,Reserved Matters ,2019-07-31,https://publicaccess.wyre.gov.uk/online-applications/ ,,3,"Reserved matters application for appearance, landscaping, layout and scale for the erection of three detached dwellings (following outline application 16/00354/OUT)",,,,,,,,2018-09-30,2019-10-30
http://opendatacommunities.org/id/district-council/wyre ,Wyre Council,BR030,,"""Rear 91 Victoria Street, Fleetwood""",https://arcg.is/1yDieW ,WSG84,333595,448103,0.11,Not owned by a public authority,Yes,Permissioned,Outline planning permission,2018-09-28,https://publicaccess.wyre.gov.uk/online-applications/ ,,6,"Housing estimate reflects planning permission - Outline application for demolition of existing garage, warehouse and store buildings and erection of two 2/3 bed mews houses and four 1 bed apartments with associated access (all other matters reserved) (re-submission of 17/00977/OUTMAJ)",,,,,,,,2018-09-30,
http://opendatacommunities.org/id/district-council/wyre ,Wyre Council,BR032,,"""Land at Crake Avenue, Fleetwood""",https://arcg.is/1yDieW ,WSG84,331421,446933,0.84,Not owned by a public authority,,,,2018-08-28,https://publicaccess.wyre.gov.uk/online-applications/ ,,25,"Demolition of 72 properties in total comprising houses and flats on Crake Avenue, numbers (1-7), (8-14), (9-15), (16-22), (17-23), (25-31), (33-39), (41-47), (49-55), (59-63), (67-73), 6 and 5",,,,,,,,30/10/2019,
http://opendatacommunities.org/id/district-council/wyre ,Wyre Council,BR033,,"""Land at Martindale Avenue, Fleetwood""",https://arcg.is/1yDieW ,WSG84,331387,446806,0.54,Not owned by a public authority,,,,2018-08-28,https://publicaccess.wyre.gov.uk/online-applications/ ,,16,"Demolition of 63 properties in total comprising houses and flats on Martindale Avenue, numbers (1-11), (2-8), (31-45), (46-60) and (47-61)",,,,,,,,30/10/2019,
http://opendatacommunities.org/id/district-council/wyre ,Wyre Council,BR034,,"""Land at Rede Avenue, Fleetwood""",https://arcg.is/1yDieW ,WSG84,331494,446876,0.59,Not owned by a public authority,,,,2018-08-28,https://publicaccess.wyre.gov.uk/online-applications/ ,,18,"Demolition of 45 properties in total comprising houses and flats on Rede Avenue, numbers (1-7), (2A-2D), (4A-4D), (9-15), (19-25), (27-33), (39-45), 17 and 35",,,,,,,,30/10/2019,
http://opendatacommunities.org/id/district-council/wyre ,Wyre Council,BR035,,"""The Rockery, Green Lane East, Cabus""",https://arcg.is/1yDieW ,WSG84,349077,446249,0.11,Not owned by a public authority,,Permissioned,Full planning permisison,2011-10-05,https://publicaccess.wyre.gov.uk/online-applications/ ,,6,Demolition of existing house and warehouse and erection of 7 new dwellings. Technical commencement,,,,,,,,30/10/2019,
http://opendatacommunities.org/id/district-council/wyre ,Wyre Council,BR036,,"""Carr Head Adult Education Centre, Carr Head Lane, Poulton""",https://arcg.is/1yDieW ,WSG84,335141,438781,0.37,Not owned by a public authority,,Permissioned,Outline planning permission,2018-11-08,https://publicaccess.wyre.gov.uk/online-applications/ ,,8,Outline application for a residential development for upto 8 dwellings following the demolition of the adult learning centre with access applied for (all other matters reserved),,,,,,,,30/10/2019,
http://opendatacommunities.org/id/district-council/wyre ,Wyre Council,BR037,,"""Normoss Farm, Normoss Road, Poulton""",https://arcg.is/1yDieW ,WSG84,334411,437564,0.61,Not owned by a public authority,,Permissioned,Full planning permisison,2016-11-28,https://publicaccess.wyre.gov.uk/online-applications/ ,,17,Redevelopment of existing farm and caravan park to create 21 residential units with associated landscaping and vehicular access onto Normoss Road,,,,,,,,30/10/2019,
