OrganisationURI,SiteReference,SiteNameAddress,SiteplanURL,GeoY,GeoX,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0067                                        ,"Albion Works, Moor Street, Brierley Hill",https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0067,52.480218,-2.132227,2.83,not owned by a public authority,not permissioned,,,https://mapping.dudley.gov.uk/atMyDudley.aspx,,46,46,,,2020-03-12,2020-03-12,
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0107                                        ,"Leys Road/Moor Street, Brierley Hill",https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0107,52.481960,-2.140578,2.73,not owned by a public authority,not permissioned,,,https://mapping.dudley.gov.uk/atMyDudley.aspx,,73,73,,,2020-03-12,2020-03-12,
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0130                                        ,"Jubilee Business Park, Balds Lane, Lye, DY9 8SH",https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0130,52.455226,-2.102452,1.31,not owned by a public authority,not permissioned,,,https://mapping.dudley.gov.uk/atMyDudley.aspx,,81,81,,,2020-03-12,2020-03-12,
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0071                                        ,Enville Street ,https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0071,52.457813,-2.149181,0.13,not owned by a public authority,not permissioned,,,https://mapping.dudley.gov.uk/atMyDudley.aspx,,13,13,,,2020-03-12,2020-03-12,
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0127                                        ,"The Woodlands, Dixons Green Road",https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0127,52.504900,-2.072046,0.36,not owned by a public authority,not permissioned,,,https://mapping.dudley.gov.uk/atMyDudley.aspx,,22,22,,,2020-03-12,2020-03-12,
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0110                                        ,"New Bridge House Site, Bayer Street, Coseley",https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0110,52.540740,-2.083582,0.62,not owned by a public authority,not permissioned,,,https://mapping.dudley.gov.uk/atMyDudley.aspx,,22,22,,,2020-03-12,2020-03-12,
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0070                                        ,"Eagle Trading Estate, 97-117 Stourbridge Road",https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0070,52.452050,-2.056658,0.48,not owned by a public authority,not permissioned,,,https://mapping.dudley.gov.uk/atMyDudley.aspx,,19,19,,,2020-03-12,2020-03-12,
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0079                                        ,"Former Male and Son, Corbyns Hall Lane, Pensnett",https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0079,52.500962,-2.136158,0.57,not owned by a public authority,not permissioned,,,https://mapping.dudley.gov.uk/atMyDudley.aspx,,18,18,,,2020-03-12,2020-03-12,
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0083                                        ,"Hall Street, Dudley",https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0083,52.507382,-2.077572,0.93,not owned by a public authority,not permissioned,,,https://mapping.dudley.gov.uk/atMyDudley.aspx,,34,34,,,2020-03-12,2020-03-12,
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0112                                        ,"Norton House, Moor Street, Brierley Hill",https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0112,52.482039,-2.132113,0.37,not owned by a public authority,not permissioned,,,https://mapping.dudley.gov.uk/atMyDudley.aspx,,12,12,,,2020-03-12,2020-03-12,
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0103                                        ,"Land opposite Spicer Lodge, Enville Street, Stourbridge",https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0103,52.457905,-2.150868,0.21,not owned by a public authority,not permissioned,,,https://mapping.dudley.gov.uk/atMyDudley.aspx,,10,10,,,2020-03-12,2020-03-12,
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0049                                        ,"Derelict Site former MEB Offices and Depot, Bull Street, Dudley, DY1 2DD",https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0049,52.506058,-2.097456,1.94,not owned by a public authority,permissioned,outline planning permission,2019-03-14,https://mapping.dudley.gov.uk/atMyDudley.aspx,,80,80,,Planning Application reference P17/1348,2017-11-27,2020-03-12,
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0088                                        ,"Ketley Quarry, Dudley Road, Kingswinford, DY6 8WT",https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0088,52.496883,-2.150652,22.14,not owned by a public authority,not permissioned,,,https://mapping.dudley.gov.uk/atMyDudley.aspx,,200,200,,,2020-03-12,2020-03-12,
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0001                                        ,"Land Off Gibbons Lane, Pensnett",https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0001,52.500757,-2.140568,0.49,not owned by a public authority,not permissioned,,,https://mapping.dudley.gov.uk/atMyDudley.aspx,,12,12,,,2016-06-30,2020-03-12,
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0060                                        ,"Former Musk Lane Works, Brook Street, Lower Gornal ",https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0060,52.518387,-2.132447,0.18,not owned by a public authority,permissioned,full planning permission,2017-07-07,https://mapping.dudley.gov.uk/atMyDudley.aspx,,10,10,,Planning Application reference P16/1155,2020-03-12,2020-03-12,
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0063                                        ,"Corner of Bromley and Mullett Street, Commerical Inn, Bromley, Brierley Hill, DY5 4LY ",https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0063,52.491432,-2.136890,0.06,not owned by a public authority,permissioned,full planning permission,2017-11-06,https://mapping.dudley.gov.uk/atMyDudley.aspx,,6,6,,Planning Application reference P17/1079,2020-03-12,2020-03-12,
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0094                                        ,"Land at corner of Saltwells Road and Halesowen Road, Netherton",https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0094,52.483945,-2.074104,1.24,not owned by a public authority,not permissioned,,,https://mapping.dudley.gov.uk/atMyDudley.aspx,,49,49,,,2020-03-12,2020-03-12,
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0095                                        ,"Land at Old Wharf Road, Stourbridge ",https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0095,52.462044,-2.152714,9.27,not owned by a public authority,permissioned,outline planning permission,2019-12-12,https://mapping.dudley.gov.uk/atMyDudley.aspx,,230,230,,,2020-03-12,2020-03-12,
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0116                                        ,"Ridge Hill, Brierley Hill Road, Wordsley, Stourbridge, DY8 5ST ",https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0116,52.481994,-2.153738,4.13,not owned by a public authority,pending decision,reserved matters approval,,https://mapping.dudley.gov.uk/atMyDudley.aspx,,103,103,,,2020-03-12,2020-03-12,
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0014                                        ,"Land at Birmingham New Road and Sedgley Road West, Coseley, Tipton",https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0014,52.531750,-2.079837,13.44,not owned by a public authority,pending decision,reserved matters approval,,https://mapping.dudley.gov.uk/atMyDudley.aspx,,425,425,,,2016-06-30,2020-03-12,
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0028                                        ,"Land adjacent to Pear Tree Lane, Coseley, Bilston, WV14 8HA ",https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0028,52.543045,-2.080296,1.01,owned by a public authority,not permissioned,,,https://mapping.dudley.gov.uk/atMyDudley.aspx,,44,44,,,2016-06-30,2020-03-12,
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0087                                        ,"Ivy House Inn PH, 100, Watsons Green Road, Dudley, DY2 7LG ",https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0087,52.508791,-2.067033,0.09,not owned by a public authority,permissioned,full planning permission,2017-08-17,https://mapping.dudley.gov.uk/atMyDudley.aspx,,5,5,,Planning Application reference P17/0821,2020-03-12,2020-03-12,
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0065                                        ,Daniels Wharf,https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0065,52.482036,-2.114732,2.90,not owned by a public authority,not permissioned,,,https://mapping.dudley.gov.uk/atMyDudley.aspx,,43,43,,,2020-03-12,2020-03-12,
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0066                                        ,"Thorns Road, Quarry Bank",https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0066,52.465639,-2.110764,8.46,not owned by a public authority,not permissioned,,,https://mapping.dudley.gov.uk/atMyDudley.aspx,,30,30,,,2020-03-12,2020-03-12,
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0075                                        ,"West of Engine Lane, north of the railway, Lye",https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0075,52.460222,-2.119206,4.27,not owned by a public authority,not permissioned,,,https://mapping.dudley.gov.uk/atMyDudley.aspx,,168,168,,,2020-03-12,2020-03-12,
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0120                                        ,"Site at Wellington Road and Dock Lane, Dudley",https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0120,52.508859,-2.091964,2.21,not owned by a public authority,not permissioned,,,https://mapping.dudley.gov.uk/atMyDudley.aspx,,74,74,,,2020-03-12,2020-03-12,
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0085                                        ,"Hayes Lane, Stour Vale Road",https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0085,52.459963,-2.102712,1.47,not owned by a public authority,not permissioned,,,https://mapping.dudley.gov.uk/atMyDudley.aspx,,58,58,,,2020-03-12,2020-03-12,
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0124                                        ,"Stourbridge Rolling Mills, Bradley Road, Stourbridge",https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0124,52.460166,-2.150647,1.67,not owned by a public authority,not permissioned,,,https://mapping.dudley.gov.uk/atMyDudley.aspx,,85,85,,,2020-03-12,2020-03-12,
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0091                                        ,"Land adj. rear 84-86 Lyde Green, Halesowen",https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0091,52.467071,-2.088370,0.48,not owned by a public authority,not permissioned,,,https://mapping.dudley.gov.uk/atMyDudley.aspx,,17,17,,,2020-03-12,2020-03-12,
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0117                                        ,"Roseville House Day Centre, Tunnel Street, Coseley",https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0117,52.542600,-2.085431,0.30,not owned by a public authority,not permissioned,,,https://mapping.dudley.gov.uk/atMyDudley.aspx,,16,16,,,2020-03-12,2020-03-12,
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0089                                        ,"Land adj 32 Whitegates Road, Coseley",https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0089,52.552793,-2.078073,0.25,not owned by a public authority,not permissioned,,,https://mapping.dudley.gov.uk/atMyDudley.aspx,,10,10,,,2020-03-12,2020-03-12,
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0002                                        ,"The Woodside Liberal Club, 278, Stourbridge Road, Dudley, DY1 2EE ",https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0002,52.497127,-2.111315,0.27,not owned by a public authority,permissioned,outline planning permission,2018-04-12,https://mapping.dudley.gov.uk/atMyDudley.aspx,,14,14,,Planning Application reference P17/1094,2016-06-30,2020-03-12,
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0072                                        ,"Foredraft Street, Cradley (2 sites A and B)",https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0072,52.458044,-2.081053,0.41,not owned by a public authority,not permissioned,,,https://mapping.dudley.gov.uk/atMyDudley.aspx,,18,18,,,2020-03-12,2020-03-12,
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0074                                        ,"High Oak, Swan Street, Pensnett ",https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0074,52.500032,-2.131210,0.32,not owned by a public authority,not permissioned,,,https://mapping.dudley.gov.uk/atMyDudley.aspx,,8,8,,,2020-03-12,2020-03-12,
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0098                                        ,"Land off Anchor Hill, Delph Road, Brierley Hill, DY5 2RS ",https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0098,52.471219,-2.119291,1.06,not owned by a public authority,not permissioned,,,https://mapping.dudley.gov.uk/atMyDudley.aspx,,28,28,,,2020-03-12,2020-03-12,
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0122                                        ,"St Peters Road, Netherton",https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0122,52.488275,-2.072225,0.31,not owned by a public authority,not permissioned,,,https://mapping.dudley.gov.uk/atMyDudley.aspx,,22,22,,,2020-03-12,2020-03-12,
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0068                                        ,"Bourne Street, Coseley ",https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0068,52.537385,-2.097765,2.64,not owned by a public authority,not permissioned,,,https://mapping.dudley.gov.uk/atMyDudley.aspx,,53,53,,,2020-03-12,2020-03-12,
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0125                                        ,Summit Place adj to Limerick PH Gornal Wood,https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0125,52.515709,-2.134607,0.44,not owned by a public authority,not permissioned,,,https://mapping.dudley.gov.uk/atMyDudley.aspx,,15,15,,,2020-03-12,2020-03-12,
http://opendatacommunities.org/id/metropolitan-district-council/dudley,DEVOPP0052                                        ,"Former Sewage Treatment Works, Caledonia, Quarry Bank, DY5 2PB",https://mapping.dudley.gov.uk/atMyDudley.aspx?MapSource=DMBC/AllMaps&SearchLayer=brownfield_register&SearchField=br_reference&SearchValue=DEVOPP0052,52.462698,-2.118816,6.81,not owned by a public authority,not permissioned,,,https://mapping.dudley.gov.uk/atMyDudley.aspx,,140,140,,,2017-11-27,2020-03-12,
