OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR11,Land to the rear of 2 Harbury Street,-1.652351,52.820505,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.37,not owned by a public authority,,pending decision,outline planning permission,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,yes,Site historically a SHLAA site - Resolution to Approve � 17/01/2017  subject to S106 legal agreement,2017-09-29,2017-09-29,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR12,Imex Business Park,-1.646053,52.804764,http://www.eaststaffsbc.gov.uk/planning/planning-policy,2.21,not owned by a public authority,,not permissioned,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,yes,Site historically a SHLAA site - Site now being demolished,2017-09-29,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR13,Mead Works 137-139 Horninglow Street,-1.631766,52.808559,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.26,not owned by a public authority,,permissioned,full planning permission,2018-07-16,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,yes,"Site now included in the Housing Permissions  - Not yet commenced. Site historically a SHLAA site - Site vacant, Extention to time limit application for dwellings never implemented (Full Application approved 19/01/2010 - PA/00560/068/CLF)",2017-09-29,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR14,Goat Maltings,-1.643232,52.799658,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.19,not owned by a public authority,,not permissioned,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,,"Site historically a SHLAA site - Site vacant (PA/07932/027 - 2006 Application for the conversion of the Goat Maltings to 60 apartments , never implemented)",2017-09-29,2017-09-29,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR15,Burton Beer Mats,-1.642164,52.803323,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.28,not owned by a public authority,,not permissioned,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,,Site historically a SHLAA site - Site vacant,2017-09-29,2017-09-29,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR16,Derby Street Auction Rooms,-1.636711,52.813347,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.22,not owned by a public authority,,not permissioned,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,,"Site historically a SHLAA site - Site vacant (P/2011/00272/MB - 2011 Application for the erection of a 61 bedroomed residential nursing home (Class C2) , never implemented)",2017-09-29,2017-09-29,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR18,Uttoxeter Highways Depot,-1.86979,52.89443,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.87,owned by a public authority,,not permissioned,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,,"Site historically a SHLAA site - Site could become vacant as new recycling centre now open (P/2010/01298/JPM - 2010 Application for the erection of upto 30 dwellings, never implemented)",2017-09-29,2017-09-29,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR19,132 Derby Street Burton,-1.637114,52.81307,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.13,not owned by a public authority,,not permissioned,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,,Site included in the Housing Permissions previously but has since expired due to non commencement,2017-09-29,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR20,36 Derby Road Burton,-1.633023,52.816168,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.1,not owned by a public authority,,not permissioned,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,,Site included in the Housing Permissions previously but has since expired due to non commencement,2017-09-29,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR22,43 High Street Burton,-1.62951,52.80349,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.02,not owned by a public authority,,permissioned,full planning permission,2012-08-21,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,yes,Site included in the Housing Permissions  - Under Construction but no residential completions on site yet,2017-09-29,2017-09-29,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR23,The Refinery,-1.629313,52.802294,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.04,not owned by a public authority,,permissioned,full planning permission,2011-03-08,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,yes,Site included in the Housing Permissions  - Under Construction but no residential completions on site yet,2017-09-29,2017-09-29,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR24,Britannia House,-1.634105,52.8039,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.09,not owned by a public authority,,not permissioned,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,,Site included in the Housing Permissions previously but has since expired due to non commencement,2017-09-29,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR25,146 and 146A Horninglow Street,-1.631208,52.807991,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.04,not owned by a public authority,,not permissioned,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,,Site included in the Housing Permissions previously but has since expired due to non commencement,2017-09-29,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR26,The Appleby Burton,-1.631746,52.798697,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.1,not owned by a public authority,,permissioned,full planning permission,2015-01-14,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,yes,Site included in the Housing Permissions  - Under Construction but no residential completions on site yet,2017-09-29,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR27,126 New Street Burton,-1.634981,52.801961,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.14,not owned by a public authority,,permissioned,full planning permission,2016-08-01,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,yes,Site included in the Housing Permissions  - Not yet commenced,2017-09-29,2017-09-29,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR29,Rear of 143 Horninglow Street,-1.631055,52.808494,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.38,not owned by a public authority,,permissioned,full planning permission,2016-12-08,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,yes,Site included in the Housing Permissions  - Under Construction but no residential completions on site yet,2017-09-29,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR30,Rear of 38-54 Bridge Street,-1.862094,52.897981,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.2,not owned by a public authority,,permissioned,full planning permission,2013-09-06,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,yes,Site included in the Housing Permissions  - Under Construction but no residential completions on site yet,2017-09-29,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR31,Wellington Inn,-1.865384,52.901482,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.15,not owned by a public authority,,not permissioned,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,,Site included in the Housing Permissions previously but has since expired due to non commencement,2017-09-29,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR32,Uttoxeter Household Waste Site,-1.86423,52.904465,http://www.eaststaffsbc.gov.uk/planning/planning-policy,1.45,not owned by a public authority,,permissioned,full planning permission,2016-02-25,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,yes,Site included in the Housing Permissions  - Not yet commenced,2017-09-29,2017-09-29,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR33,Tutbury Mill Mews,-1.684646,52.858764,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.01,not owned by a public authority,,permissioned,full planning permission,2014-07-07,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,yes,Site included in the Housing Permissions  - Under Construction but no residential completions on site yet,2017-09-29,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR34,Howards Transport,-1.665783,52.789143,http://www.eaststaffsbc.gov.uk/planning/planning-policy,2.56,not owned by a public authority,,permissioned,outline planning permission,2016-11-29,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,yes,Site included in the Housing Permissions  - Not yet commenced (Reserved Mattes application for 84 units received 07/08/2018 - awaiting determination),2017-09-29,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR35,Proposed Residential Development Phase 1 Rose Cottage Gardens,-1.637192,52.796475,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.09,not owned by a public authority,,not permissioned,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,,Site included in the Housing Permissions previously but has since expired due to non commencement,2017-09-29,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR36,Model Dairy Farm,-1.608229,52.794702,http://www.eaststaffsbc.gov.uk/planning/planning-policy,3.48,not owned by a public authority,,permissioned,reserved matters approval,2017-10-17,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,yes,Site included in the Housing Permissions  - Not yet commenced - Reserved Matters application now approved (2017),2017-09-29,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR37,Land adjacent to Eastfield Uttoxeter,-1.861792,52.89941,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.17,not owned by a public authority,,not permissioned,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,,Site included in the Housing Permissions previously but has since expired due to non commencement,2017-09-29,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR39,Sovereign House Bond Street,-1.632339,52.798699,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.07,not owned by a public authority,,permissioned,other,2017-04-12,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,yes,Site included in the Housing Permissions  - Under Construction but no residential completions on site yet,2018-09-30,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR40,70 Guild Street Burton upon Trent,-1.632801,52.805523,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.06,not owned by a public authority,,permissioned,full planning permission,2017-09-01,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,yes,Site included in the Housing Permissions  - Under Construction but no residential completions on site yet,2018-09-30,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR41,67-69 Main Street Stapenhill,-1.623607,52.793116,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.11,not owned by a public authority,,permissioned,outline planning permission,2017-08-23,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,yes,Site included in the Housing Permissions  - Not yet commenced,2018-09-30,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR42,Adjacent 89 Rosliston Road Stapenhill,-1.625972,52.785374,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.45,not owned by a public authority,,permissioned,full planning permission,2017-09-18,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,yes,Site included in the Housing Permissions  - Under Construction but no residential completions on site yet,2018-09-30,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR43,180 Horninglow Street,-1.627831,52.807261,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.06,not owned by a public authority,,permissioned,full planning permission,2017-11-03,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,yes,Site included in the Housing Permissions  - Not yet commenced,2018-09-30,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR44,Land Adjacent To Grange Close Burton upon Trent,-1.645382,52.810776,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.18,not owned by a public authority,,permissioned,full planning permission,2017-10-10,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,yes,Site included in the Housing Permissions  - Not yet commenced,2018-09-30,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR45,Burton Enterprise Centre,-1.643003,52.809618,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.25,not owned by a public authority,,permissioned,other,2017-10-31,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,yes,Site included in the Housing Permissions  - Not yet commenced,2018-09-30,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR46,County Court Building Burton Upon Trent,-1.633508,52.804258,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.1,not owned by a public authority,,permissioned,full planning permission,2017-12-01,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,yes,Site included in the Housing Permissions  - Under Construction but no residential completions on site yet,2018-09-30,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR47,The Maltings Wetmore Road,-1.627455,52.809687,http://www.eaststaffsbc.gov.uk/planning/planning-policy,3.6,not owned by a public authority,,permissioned,full planning permission,2017-12-22,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,yes,Site included in the Housing Permissions  - Not yet commenced,2018-09-30,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR48,"4a, 5a and 6a Market Place Burton upon Trent",-1.630385,52.801731,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.05,not owned by a public authority,,permissioned,full planning permission,2018-02-09,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,yes,Site included in the Housing Permissions  - Under Construction but no residential completions on site yet,2018-09-30,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR49,63 New Street Burton upon Trent,-1.636733,52.801823,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.08,not owned by a public authority,,permissioned,full planning permission,2018-03-23,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,yes,Site included in the Housing Permissions  - Not yet commenced,2018-09-30,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR50,11-12 Tutbury Road Burton upon Trent,-1.648531,52.825006,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.08,not owned by a public authority,,permissioned,outline planning permission,2018-06-15,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,yes,Site included in the Housing Permissions  - Not yet commenced,2018-09-30,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR51,Former Burton Adult Training Centre,-1.652682,52.806824,http://www.eaststaffsbc.gov.uk/planning/planning-policy,0.53,not owned by a public authority,,permissioned,full planning permission,2018-09-24,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,yes,Site included in the Housing Permissions  - Not yet commenced,2018-09-30,2018-09-30,
http://opendatacommunities.org/id/district-council/east-staffordshire,East Staffordshire Borough Council,ESBC-BR52,Molson Coors South Brewery,-1.63704,52.804089,http://www.eaststaffsbc.gov.uk/planning/planning-policy,2.37,not owned by a public authority,,not permissioned,,,http://www.eaststaffsbc.gov.uk/planning/applications-and-decisions/applications-and-appeals,,,yes,,2018-12-01,2018-12-01,
