OrganisationURI,SiteReference,GeoX,GeoY,Hectares,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/metropolitan-district-council/st-helens,BR085,351669,391937,8.56,19/12/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/st-helens,BR086,358463,394104,2.54,19/12/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/st-helens,BR087,352536,393943,2.83,19/12/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/st-helens,BR088,353315,392960,10.23,19/12/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/st-helens,BR090,350863,397043,4.56,19/12/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/st-helens,BR091,348843,395240,9.57,19/12/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/st-helens,BR092,358636,394109,5.02,19/12/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/st-helens,BR093,353485,391590,0.93,19/12/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/st-helens,BR094,353670,395558,1.33,19/12/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/st-helens,BR096,350680,392069,5.28,19/12/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/st-helens,BR097,350759,397231,2.72,19/12/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/st-helens,BR098,357117,395059,9,19/12/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/st-helens,BR099,352854,395996,0.26,21/12/2018,21/12/2018
http://opendatacommunities.org/id/metropolitan-district-council/st-helens,BR100,352751,393485,0.04,21/12/2018,21/12/2018
http://opendatacommunities.org/id/metropolitan-district-council/st-helens,BR101,351454,395234,0.1,21/12/2018,21/12/2018
http://opendatacommunities.org/id/metropolitan-district-council/st-helens,BR102,359356,395406,0.09,21/12/2018,21/12/2018
http://opendatacommunities.org/id/metropolitan-district-council/st-helens,BR103,352897,394911,0.77,21/12/2018,21/12/2018
http://opendatacommunities.org/id/metropolitan-district-council/st-helens,BR104,357284,395458,0.05,21/12/2018,21/12/2018
http://opendatacommunities.org/id/metropolitan-district-council/st-helens,BR105,350634,392171,0.14,21/12/2018,21/12/2018
http://opendatacommunities.org/id/metropolitan-district-council/st-helens,BR106,351339,395639,0.05,21/12/2018,21/12/2018
http://opendatacommunities.org/id/metropolitan-district-council/st-helens,BR107,350147,393457,0.19,21/12/2018,21/12/2018
http://opendatacommunities.org/id/metropolitan-district-council/st-helens,BR108,349477,393546,0.18,21/12/2018,21/12/2018
http://opendatacommunities.org/id/metropolitan-district-council/st-helens,BR109,351978,391327,0.19,21/12/2018,21/12/2018
http://opendatacommunities.org/id/metropolitan-district-council/st-helens,BR110,347914,395444,0.26,21/12/2018,21/12/2018
