OrganisationURI,SiteReference,GeoX,GeoY,Hectares,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/wyre-forest,FHN/11,-2.257262,52.390262,0.599,2017-12-31,2017-12-31,2019-12-01
http://opendatacommunities.org/id/district-council/wyre-forest,OC/11,-2.225038,52.378839,2.15,2017-12-31,2019-12-16,
http://opendatacommunities.org/id/district-council/wyre-forest,AKR/1,-2.281516,52.338397,0.137,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/wyre-forest,AKR/2,-2.276951,52.335917,2.21,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/wyre-forest,AKR/7,-2.280091,52.340585,1.018,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/wyre-forest,AKR/8,-2.284025,52.336107,0.09,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/wyre-forest,AKR/10,-2.285274,52.329461,0.468,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/wyre-forest,AKR/11,-2.291985,52.328005,0.19,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/wyre-forest,AKR/18,-2.291244,52.342526,2.489,2017-12-31,2017-12-31,2019-06-01
http://opendatacommunities.org/id/district-council/wyre-forest,AKR/20,-2.275079,52.337108,3.305,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/wyre-forest,MI/1,-2.277202,52.343271,0.67,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/wyre-forest,MI/5,-2.271601,52.341764,0.8316,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/wyre-forest,MI/6,-2.291554,52.349385,3.31,2017-12-31,2019-12-16,
http://opendatacommunities.org/id/district-council/wyre-forest,MI/7,-2.270235,52.336949,0.293,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/wyre-forest,MI/11,-2.263805,52.329375,0.32,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/wyre-forest,MI/12,-2.272355,52.347633,0.19,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/wyre-forest,MI/29,-2.275581,52.342276,0.34,2017-12-31,2018-12-31,
http://opendatacommunities.org/id/district-council/wyre-forest,MI/34,-2.274961,52.343914,0.15,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/wyre-forest,WFR/WC/15,-2.221934,52.413115,48.66,2017-12-31,2019-12-16,
http://opendatacommunities.org/id/district-council/wyre-forest,WFR/WC/18,-2.236853,52.404258,2.1,2017-12-31,2019-12-16,
http://opendatacommunities.org/id/district-council/wyre-forest,WFR/BR/5,-2.155077,52.398568,0.91,2017-12-31,2017-12-31,2018-11-01
http://opendatacommunities.org/id/district-council/wyre-forest,BR/BE/1,-2.316207,52.376796,0.186,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/wyre-forest,BR/RO/1,-2.418649,52.343601,1.44,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/wyre-forest,BR/RO/26,-2.372321,52.350318,0.158,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/wyre-forest,WA/UA/1,-2.310181,52.428631,0.8,2017-12-31,2017-12-31,
http://opendatacommunities.org/id/district-council/wyre-forest,WFR/ST/1,-2.22231,52.373918,2.6,2019-12-16,2019-12-16,
http://opendatacommunities.org/id/district-council/wyre-forest,WFR/WC/30,-2.246621,52.41876,1.754,2019-12-18,2019-12-18,
,,,,,,,
