OrganisationURI,SiteReference,GeoX,GeoY,Hectares,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,55621,387157.8875,349334.0444,0.06,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,55692,386528.9673,343293.7724,0.33,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,56801,387386.1167,344939.2676,0.62,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,57805,388388.803,346824.6865,0.05,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,57831,387876.7502,346489.1652,0.36,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,57972,387844.122,345194.4263,0.02,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,58037,389927.6093,349759.9183,0.22,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,58175,386273.3704,349522.3751,0.18,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,58354,387232.0228,350838.027,0.50,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,58372,387536.8009,345087.0421,0.41,2017-12-31,2018-12-05
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,58468,390852.6432,342279.2858,0.12,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,58571,391259.4725,346632.8011,0.23,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,58658,388835.2501,348449.2338,0.05,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,58660,391130.2339,342241.8091,0.36,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,58748,389240.153,344560.646,0.43,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,58844,386465.1275,350988.573,0.20,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,58896,386878.4005,342117.8827,0.25,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,58939,385950.2763,351893.1391,0.18,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,59041,388643.0679,347448.0978,0.02,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,59182,388184.9144,348008.3401,0.09,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,59194,391725.0302,342993.8349,0.01,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,59219,387423.8512,345699.7109,0.40,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,59223,387495.4928,345763.1002,2.79,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,59350,393458.477,342284.1847,0.14,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,59462,388404.5532,347541.8063,0.06,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,59519,385911.4727,351182.9357,0.03,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,59772,388949.172,347501.4084,1.32,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,59840,389046.3448,343879.8878,0.19,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,59852,390258.5065,349238.2797,0.29,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,60035,385214.5241,353531.8066,0.62,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,60223,388586.5622,346884.7239,0.03,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,60285,390468.112,347500.2989,0.07,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,60308,385916.1771,351674.8955,0.03,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,60371,391905.3424,346028.7069,0.14,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,60389,388586.4846,347914.6679,0.04,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,60499,388202.82,347674.1817,0.04,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,60500,388202.82,347674.1817,0.04,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,60629,386980.9558,341348.4492,0.25,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,60636,387648.1003,345125.7688,0.06,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,60638,386895.0575,349767.5909,0.10,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,60965,392380,341463,0.27,2018-12-05,2018-12-05
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,59042,386561,345169,1.99,2017-12-31,2018-12-05
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,61755,386814,343816,0.70,2018-12-05,2018-12-05
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,61822,389547,341009,0.34,2018-12-05,2018-12-05
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,61905,385963,346023,0.47,2018-12-05,2018-12-05
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,61773,386895,350357,0.90,2018-12-05,2018-12-05
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,61710,388054,347212,0.95,2017-12-31,2018-12-05
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,61641,390871,349028,0.41,2018-12-05,2018-12-05
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,0137,393183.8031,342850.8326,0.92,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,0142,387977.9857,344143.5946,2.95,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,0152,388702.5528,346948.6147,4.74,2017-12-31,2018-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,58689,388968.4231,347322.5252,2.91,2017-12-31,2018-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,0186,388913.1086,350896.6315,0.27,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,0187,390358.0669,343926.5155,1,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,0196,391649.9499,343125.3068,2.04,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,0201,386517.714,348935.1129,1.98,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,0220,392865.3333,343552.4429,0.87,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,0222,385759.7767,351792.07,0.49,2017-12-31,2018-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,0238,391428.9616,343778.2122,3.08,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,0245,388036.4667,352247.6647,1.08,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,0256,385879.0788,351586.9959,0.28,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,0333,387607.9697,345871.8791,0.28,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,0363,389794.9237,347574.2889,0.31,2017-12-31,2018-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,0364,388611.9772,346723.4481,0.44,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,0370,390178.7013,344031.4905,0.85,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,0373,388586.6793,344591.2912,1.22,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,0410,389115.8117,347162.7394,0.89,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,0438,389071.3106,347064.1638,1.2,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,0468,391641.4429,343256.2871,0.38,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,0469,387614.0023,344391.1845,1.1,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,0483,388665.0743,346558.834,1.81,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,0487,388236.9743,345455.3756,1.85,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,0494,391167.7866,346397.6416,3.59,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,0506,386787.532,344778.4838,0.63,2017-12-31,2018-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,0512,387723.5059,345332.4777,4.07,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,0549,388950.12,347221.7244,0.76,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,0704,386445.2334,349502.6101,1.27,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,0774,392214.6686,342673.2653,0.69,2017-12-31,2017-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,0838,388037.3087,346423.2344,1.04,2017-12-31,2018-12-31
http://opendatacommunities.org/id/unitary-authority/stoke-on-trent,0840,387998.6386,345485.3999,0.58,2017-12-31,2017-12-31
