OrganisationURI,SiteReference,GeoX,GeoY,Hectares,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-26,540982,175501,4.73,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-27,541092,175230,4.78,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-28,540623,175720,4.09,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-29,544082,178978,0.84,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-30,543069,178552,0.25,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-31,543544,178375,3.03,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-32,542853,178502,0.05,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-33,542632,173191,0.05,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-34,542216,177107,0.10,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-35,540268,178142,0.09,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-37,542545,178866,0.06,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-38,543618,177968,0.15,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-39,543056,177111,0.04,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-42,542873,178525,0.02,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-43,543707,178855,0.14,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-44,539283,179608,46.11,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-45,538059,177844,0.04,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-47,537786,177639,0.47,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-48,539209,178727,3.03,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-49,543700,178662,0.01,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-50,543443,179003,0.04,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-51,542985,179055,0.26,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-52,539488,178289,0.06,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-54,543357,178827,0.10,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-55,539492,179936,1.63,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-56,538067,177818,0.02,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-57,541569,177877,0.03,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-58,541928,178921,0.06,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-59,540963,178484,0.04,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-60,539688,179641,3.53,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-61,541789,175595,0.47,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-62,543634,178948,0.02,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-63,542306,179016,0.01,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-64,546584,178255,0.22,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-65,541589,178590,0.34,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-66,544050,178804,0.03,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-67,543752,177620,0.03,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-70,543501,172612,0.07,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-71,537593,177029,0.38,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-72,543412,174102,0.09,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-73,538042,177687,0.02,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-75,543934,179073,1.00,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-76,542203,178851,4.30,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-77,539144,178515,2.84,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-78,543427,178681,0.21,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-79,545206,179789,0.39,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-80,539345,177899,0.06,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-81,543851,172779,0.03,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-82,543824,177723,0.01,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-83,540542,177793,0.03,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-84,543558,179128,0.02,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-85,545655,177016,0.05,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-86,541150,178487,0.02,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-87,545080,177635,0.05,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-88,540055,178358,0.11,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-89,543502,178849,0.68,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-90,543874,178888,1.86,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-91,547280,179322,2.15,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-92,537769,177216,0.16,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-93,543679,179053,0.80,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-94,542370,178348,0.31,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-95,541450,177894,0.40,2017-12-22,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-96,,,1.80,2018-12-17,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-97,,,0.03,2018-12-17,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-98,,,0.22,2018-12-17,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-99,,,0.02,2018-12-17,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-100,,,0.06,2018-12-17,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-101,,,0.04,2018-12-17,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-102,,,0.03,2018-12-17,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-103,,,1.36,2018-12-17,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-104,,,0.05,2018-12-17,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-105,,,0.04,2018-12-17,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-106,,,0.06,2018-12-17,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-107,,,0.04,2018-12-17,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-108,,,0.02,2018-12-17,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-109,,,0.01,2018-12-17,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-110,,,0.06,2018-12-17,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-111,,,0.08,2018-12-17,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-112,,,0.01,2018-12-17,2018-12-17
http://opendatacommunities.org/id/london-borough-council/greenwich,RBG-113,,,0.01,2018-12-17,2018-12-17
