OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/south-ribble,South Ribble,WLDW01,"""Sherwood Garage, Todd Lane North""",,,https://www.southribble.gov.uk/content/housing-land-availability,0.2,not owned by a public authority,permissioned,Reserved Matters Approval,2015-02-19,http://publicaccess.southribble.gov.uk/online-applications/,Yes,,,,Still in use.  07/2016/0784/REM - approved 3/2/17.,2016-06-03,2017-09-20,
http://opendatacommunities.org/id/district-council/south-ribble,South Ribble,HP01,"""Pollard's Farm, Howick Cross Lane""",,,https://www.southribble.gov.uk/content/housing-land-availability,2.4,owned by a public authority,not permissioned,,,http://publicaccess.southribble.gov.uk/online-applications/,,,,,Expired residential application 07/2006/0500/FUL.,2017-09-20,2017-09-20,
http://opendatacommunities.org/id/district-council/south-ribble,South Ribble,BBW05,"""Baxi new offices, Brownedge Road""",,,https://www.southribble.gov.uk/content/housing-land-availability,0.46,not owned by a public authority,not permissioned,,,,,,,,Owner has previously expressed interest. Would form part of larger residential estate. Still in use.,2017-09-20,2017-09-20,
http://opendatacommunities.org/id/district-council/south-ribble,South Ribble,BBN06,"""Former Buildbase Site, Water Street""",,,https://www.southribble.gov.uk/content/housing-land-availability,0.47,not owned by a public authority,permissioned,Outline Planning Permission,2015-01-27,http://publicaccess.southribble.gov.uk/online-applications/,,,,,07/2014/0610/OUT - approved 27/1/15.  Premises now have different occupant and new business operating.,2016-06-03,2017-09-20,
http://opendatacommunities.org/id/district-council/south-ribble,South Ribble,WLD01,"""Mayfield House Haulage Yard (currently HPH, previously Pickfords), Chorley Road""",,,https://www.southribble.gov.uk/content/housing-land-availability,0.41,not owned by a public authority,not permissioned,,,http://publicaccess.southribble.gov.uk/online-applications/,,,,,Still in use.  Application (07/2001/0757) refused in 2001 due to standard of vision at proposed access point.,2017-09-20,2017-09-20,
http://opendatacommunities.org/id/district-council/south-ribble,South Ribble,SS09,"""Lostock Grove Rest Home, Slater Lane""",,,https://www.southribble.gov.uk/content/housing-land-availability,0.39,not owned by a public authority,not permissioned,,,http://publicaccess.southribble.gov.uk/online-applications/,,,,,"Change of use of residential care home (Class C2) to 8 No flats (Class C3) expired March 2010 - 07/2006/1051/FUL.  Still in use.   Substantial investment work done 2015, including extensions.",2017-09-20,2017-09-20,
http://opendatacommunities.org/id/district-council/south-ribble,South Ribble,LHU12,"""The Dolphin Inn""",,,https://www.southribble.gov.uk/content/housing-land-availability,0.37,not owned by a public authority,not permissioned,,,http://publicaccess.southribble.gov.uk/online-applications/,,,,,07/2010/0768/FUL for conversion of  public house and function suite to create 6 no residential units with associated curtilage and parking area - expired February 2014.  Public house has since been restored.,2017-09-20,2017-09-20,
http://opendatacommunities.org/id/district-council/south-ribble,South Ribble,FE05,"""Farington Saw Mills, Stanifield Lane""",,,https://www.southribble.gov.uk/content/housing-land-availability,0.34,not owned by a public authority,not permissioned,,,http://publicaccess.southribble.gov.uk/online-applications/,,,,,Still in use.,2017-09-20,2017-09-20,
http://opendatacommunities.org/id/district-council/south-ribble,South Ribble,TG02,"""85 Todd Lane North (Cartmell & Barlow Ltd/BJ Watsons)""",,,https://www.southribble.gov.uk/content/housing-land-availability,0.29,not owned by a public authority,not permissioned,,,http://publicaccess.southribble.gov.uk/online-applications/,,,,,Still in use.,2017-09-20,2017-09-20,
http://opendatacommunities.org/id/district-council/south-ribble,South Ribble,GH03,"""Golden Hill Garage, 208 - 216 Golden Hill Lane""",,,https://www.southribble.gov.uk/content/housing-land-availability,0.23,not owned by a public authority,not permissioned,,,http://publicaccess.southribble.gov.uk/online-applications/,,,,,"07/2008/0621/FUL  for erection of 12 no 2, 2 1/2  and 3-storey dwellings comprising 2 no 2 bed flats, 3 no 2 bed houses, 6 no 3 bed houses, 1 no 4 bed house together with associated parking following demolition of existing car showroom, workshop and ancillary buildings - expired in 2011.  Still in use.",2017-09-20,2017-09-20,
http://opendatacommunities.org/id/district-council/south-ribble,South Ribble,HP02,"""Former Rydal Motors,  Liverpool Road""",,,https://www.southribble.gov.uk/content/housing-land-availability,0.23,not owned by a public authority,not permissioned,,,http://publicaccess.southribble.gov.uk/online-applications/,,,,,07/2005/1047/OUT for the erection of 6no. Dwellinghouses - expired 2011.  Premises vacant.  Existing Built Up Area.,2017-09-20,2017-09-20,
http://opendatacommunities.org/id/district-council/south-ribble,South Ribble,BBE15,"""Land to Rear of Pine Direct Station Road, Bamber Bridge""",,,https://www.southribble.gov.uk/content/housing-land-availability,0.2,not owned by a public authority,not permissioned,,,http://publicaccess.southribble.gov.uk/online-applications/,,,,,07/2008/0690/FUL - erection of 10 dwellings - expired 2015.,2017-09-20,2017-09-20,
http://opendatacommunities.org/id/district-council/south-ribble,South Ribble,BBW02,"""Land off Brownedge Road""",,,https://www.southribble.gov.uk/content/housing-land-availability,2.7,owned by a public authority,not permissioned,,,http://publicaccess.southribble.gov.uk/online-applications/,Yes,,,,Network Rail is promoting the site's availability to deliver a greater density than suggeste in the Local Plan (210 as opposed to 60).,2017-09-20,2017-09-20,
http://opendatacommunities.org/id/district-council/south-ribble,South Ribble,TG05,"""Lostock Hall Primary School, Avondale Drive""",,,https://www.southribble.gov.uk/content/housing-land-availability,1.5,owned by a public authority,not permissioned,,,http://publicaccess.southribble.gov.uk/online-applications/,,,,,07/2007/0312/FUL - demolition/36 residential (21 market/15 affordable) withdrawn April 2008.  Dependent on LCC wanting to dispose of asset.,2017-09-20,2017-09-20,
http://opendatacommunities.org/id/district-council/south-ribble,South Ribble,MS02,"""Moss Side Test Track, Aston Way""",,,https://www.southribble.gov.uk/content/housing-land-availability,40.6,not owned by a public authority,pending decision,,,http://publicaccess.southribble.gov.uk/online-applications/,Yes,,,,"Masterplan approved, part full/part outline.  Application anticiapted in autumn 2017.",2017-09-20,2017-09-20,
http://opendatacommunities.org/id/district-council/south-ribble,South Ribble,SW13,"""Coupe's Foundry, Kittlingborne Brow, Higher Walton""",,,https://www.southribble.gov.uk/content/housing-land-availability,2.3,not owned by a public authority,not permissioned,,2012-01-18,http://publicaccess.southribble.gov.uk/online-applications/,Yes,,,,Expired application.  Intention to re-submit application at a later date.,2017-09-20,2017-09-20,
http://opendatacommunities.org/id/district-council/south-ribble,South Ribble,TG08,"""Gas Holders Site (Morris Homes)""",,,https://www.southribble.gov.uk/content/housing-land-availability,1.9,not owned by a public authority,not permissioned,,,http://publicaccess.southribble.gov.uk/online-applications/,Yes,,,,Land has been remediated.  Not scheduled to be under construction until 2019.,2017-09-20,2017-09-20,
http://opendatacommunities.org/id/district-council/south-ribble,South Ribble,LYC03,"""Land adj 105 Towngate""",-2.697276,53.692305,https://www.southribble.gov.uk/content/housing-land-availability,0.19,not owned by a public authority,permissioned,Outline Planning Permission,2015-10-13,http://publicaccess.southribble.gov.uk/online-applications/,Yes,,,,07/2015/1301/OUT approved October 2015.,2017-09-20,2017-09-20,
