OrganisationURI,SiteReference,GeoX,GeoY,Hectares,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/038,415843.4059,433132.4471,0.55,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/039,416240.0645,433366.0028,1.19,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/042,416411.062,432518.5554,0.40,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/045,415678.9104,433079.6665,3.16,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/047,416242.6729,433475.8649,0.12,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/048,416681.0394,433367.7715,0.24,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/050,416798.3998,433567.0387,0.07,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/069,416472.2794,433809.1457,0.35,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/073,416458.9672,433916.2162,0.30,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/074,415537.6331,433222.2629,0.39,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/076,416277.4739,433477.2046,0.31,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/078,416741.2638,433087.3149,0.14,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/081,415874.7852,435909.3585,0.42,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/085,416929.3582,433320.1672,0.02,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/086,416880.7667,433068.5236,0.03,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/089,416016.9801,432708.8692,0.21,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/090,415840.4106,433075.8056,0.08,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/092,416229.8289,433308.8715,0.04,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/093,416457.203,433108.6766,0.04,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/095,416758.6186,433129.5677,0.49,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/096,415806.8249,433100.4398,0.70,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/097,415817.8288,433168.9888,0.08,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/098,416659.3731,433652.3951,0.29,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/099,416728.9723,433453.0875,0.14,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/100,416772.4687,433248.8996,0.10,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CC/101,416700.849,433182.4074,0.09,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CR/012,416907.8528,433046.3236,1.40,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CR/014,415562.2629,437990.8308,29.79,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CR/020,415921.757,436188.1541,0.54,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CR/025,415113.0734,436574.5458,0.69,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CR/030,414748.9781,437476.3563,0.02,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CR/031,414816.9506,437374.314,0.13,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CR/033,416329.2612,436083.1211,0.80,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CR/034,415143.4282,437917.4681,0.76,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CR/035,415256.2111,437837.5926,2.06,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CR/036,414759.8193,437607.8515,0.83,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CR/038,414941.0352,437673.9215,0.76,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CR/039,415846.9754,434794.1742,1.15,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CR/040,415280.7986,435962.3184,0.49,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CR/041,404269.2995,441575.023,0.15,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CR/046,415404.7123,437981.1278,0.14,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CR/047,415279.8696,437592.7766,0.71,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CR/048,415247.1917,437629.7361,0.30,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CU/001,414935.7625,437435.1899,1.86,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,CU/004,406508.8697,436491.239,1.17,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,DH/016,406828.659,436684.4071,4.38,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,HA/005,407445.6164,433792.9708,1.18,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,HA/009,403679.47,437627.5349,4.29,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,HA/010,403549.4488,436677.2208,1.16,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,HA/017,403407.171,436780.9111,0.07,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,HA/033,403639.791,437387.2909,0.11,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,IL/004,403265.2713,436862.336,0.77,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,IL/006,412603.646,447582.6345,1.08,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,IL/040,412205.6623,447660.7711,0.15,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,IL/045,412299.0333,447149.1763,0.24,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,KY/008,410551.0217,447336.5041,0.83,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,KY/011,404785.0822,441849.3351,1.06,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,KY/012,406364.4308,440494.7882,1.24,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,KY/027,405455.8906,440767.479,0.93,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,KY/032,405551.6465,441158.2123,1.00,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,KY/047,405110.3848,440895.9312,0.52,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,KY/049,405393.7786,440785.6479,0.41,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,KY/064,407812.6316,442335.7468,1.69,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,KY/083,406354.5033,440251.0429,0.57,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,KY/095,404432.2007,441617.1873,0.77,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,KY/096,405641.6562,441159.8454,0.11,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,KY/099,406676.1782,441418.8726,0.22,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,KY/102,409055.3643,442116.8148,0.25,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,KY/103,405994.6468,440923.1854,0.23,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,KY/104,405747.3066,441964.2277,0.38,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,KY/119,409563.0199,441163.4591,0.42,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,KY/125,404826.0402,439605.6802,0.51,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,KY/127,406263.9945,440692.7289,0.20,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,KY/138,406386.0062,440551.3777,0.22,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,KY/139,406529.5863,440755.959,1.35,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,KY/153,417538.6868,437899.3905,0.02,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,KY/155,418070.7753,437663.8872,0.04,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NE/009,418046.0765,433322.1982,1.55,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NE/011,417831.1759,432979.2003,0.47,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NE/013A,406415.2327,441225.5074,0.97,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NE/014,406421.4666,441242.2513,0.38,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NE/015A,419021.8831,436850.4326,0.25,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NE/020,418421.4005,435818.0199,0.35,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NE/030,416902.3892,437110.5906,0.51,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NE/035,418707.3116,434649.5242,1.10,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NE/036,416787.2187,433890.8278,2.16,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NE/046,419361.6078,437729.77,0.97,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NE/090,418083.4003,434700.0837,0.20,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NE/098,417397.7716,433356.8925,0.16,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NE/102,418729.499,435632.7465,0.27,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NE/111,417921.9217,436895.6699,0.07,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NE/113,417144.5548,433026.6667,0.40,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NE/123,415131.5235,434141.4162,0.22,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NE/134,415165.3194,434091.4019,0.04,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NE/145,411929.5025,433958.4147,0.11,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NE/147,411323.7904,433961.3925,0.54,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NE/153,412927.7942,434988.3179,0.19,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NE/161,414766.1962,436481.9233,0.27,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/001,411310.4078,433666.286,0.49,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/002,411898.1679,433817.5292,3.03,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/003,419251.8048,436552.2419,0.58,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/010,417251.5272,433387.4044,0.21,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/012B,417975.7313,434408.3205,0.22,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/013A,417647.1037,438363.5177,0.89,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/013B,416114.7759,433694.0221,0.09,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/036,417735.8226,435463.7894,0.43,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/038,417406.4976,436967.6929,0.65,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/040,415592.3513,433862.4668,1.34,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/045,415775.5447,433967.198,0.87,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/058,415347.1576,434718.0007,0.79,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/060,415106.1885,434714.3979,0.25,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/066,409309.8401,430680.937,0.26,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/067,416810.3541,430476.5127,0.27,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/073,411692.9909,433722.5549,0.23,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/074,411415.9888,434112.6468,0.26,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/076,411403.4911,434207.3448,0.32,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/088,415245.784,434543.395,0.17,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/109,415145.5382,434944.896,0.11,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/111,415171.6246,435883.0671,0.17,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/112,415644.0649,434966.8679,1.81,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,QB/019,413638.4954,434268.2387,0.19,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,QB/027,414743.7246,437018.1197,0.31,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,QB/031,409813.6043,430045.7159,0.47,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SE/001,409860.0796,431413.2115,1.32,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SE/005,419085.4897,430378.6667,0.51,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SE/016,418863.4116,431400.4859,0.39,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SE/023A,417464.3907,431355.9044,0.25,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SE/026,419059.9483,430677.7824,1.99,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SE/029,416307.0144,428368.1703,0.66,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SE/030,417339.2922,430250.4465,0.62,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SE/033,417374.9981,431496.0207,0.60,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SE/037,416572.5539,428293.8183,0.87,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SE/042,419074.2826,432322.1034,0.78,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SE/074,418422.5782,431990.4309,0.45,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SE/082,418732.8481,432922.3503,0.16,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SE/083,419499.9114,430922.8287,0.12,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SE/084,419813.7896,430695.0409,0.26,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SE/086,419336.7763,430780.2922,0.20,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SE/089,419289.587,430348.2182,0.23,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SE/102,415918.7943,431516.2729,0.41,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SE/114,417446.7883,432883.441,0.27,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SE/133,418079.6586,430901.9893,0.10,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SE/140,415821.5338,430286.5567,0.31,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SE/142,418416.062,430609.0864,0.63,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SE/143,417099.2176,432952.8667,0.48,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SE/168,415577.3355,431495.9386,0.05,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SE/175,416062.5977,431878.0478,0.86,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SH/011,416410.7112,432414.0792,1.79,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SH/017,416920.8255,432798.2846,0.22,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SH/019,414336.6914,437960.0579,1.25,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SH/042,415349.4942,438125.6869,0.93,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SH/045,415399.9543,437422.3348,0.22,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SH/049,413717.6483,437602.4338,0.23,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SH/051,415677.8461,437632.0991,0.01,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SI/020,413986.3761,437761.1253,4.51,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,ST/020,415507.6724,437664.7605,1.40,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/031,403936.7165,445831.4449,0.59,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/035A,402401.1748,444776.6181,4.37,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/035B,415535.8907,431938.8992,2.45,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/036,413421.4614,433277.2572,1.55,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/043,413509.5065,433345.114,1.08,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/047,414871.2968,432747.6446,0.52,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/048,413258.3056,431842.4426,0.79,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/049,415081.8787,432945.3971,1.44,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/061A,414306.8388,431618.1072,5.30,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/061B,414191.8845,431441.4734,4.47,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/064,414625.9197,431077.023,1.25,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/065,415904.3168,431678.4236,0.61,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/068,414935.405,431209.221,0.46,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/072,412856.9532,432002.2938,0.37,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/074,415573.7162,429929.8066,0.18,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/075,413466.382,429221.4709,0.14,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/081,416312.2818,432375.0355,0.87,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/083,416214.0758,432315.7755,0.21,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/085,414223.6475,432970.7463,0.03,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/095,413956.2115,432945.7402,0.06,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/098,413990.0825,432532.7378,0.57,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/105,415149.4788,428697.964,0.22,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/113,414607.6804,428530.592,0.81,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/115,413240.6162,428965.0576,0.17,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/119,415689.2738,429511.794,0.21,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/122,413731.9344,432285.606,0.13,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/126,414012.9531,431237.3895,0.62,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/130,415563.8529,431609.2819,0.15,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/131,415848.9119,432541.3581,0.09,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/134,413912.5665,428663.1553,0.23,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/140,416169.7025,431333.5256,0.08,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/141,415538.9415,430887.3612,0.05,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/147,416122.7963,432320.222,0.85,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,TH/012,410143.1473,432604.3397,1.21,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,TH/015,409665.5763,432924.4176,0.33,2017-11-01,2017-11-01
http://opendatacommunities.org/id/metropolitan-district-council/bradford,TH/018,410812.0114,432923.2512,0.29,2017-11-01,2017-11-01
