OrganisationURI,SiteReference,GeoX,GeoY,Hectares,NetDwellingsRangeFrom,NetDwellingsRangeTo,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/unitary-authority/bournemouth,B/BLR/0074,-1.87857,50.7224,0.38,,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/unitary-authority/bournemouth,B/BLR/0075,-1.8634,50.7246,0.22,,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/unitary-authority/bournemouth,B/BLR/0076,-1.88485,50.7164,0.93,,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/unitary-authority/bournemouth,B/BLR/0077,-1.79773,50.721,0.03,,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/unitary-authority/bournemouth,B/BLR/0078,-1.86985,50.73,0.13,,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/unitary-authority/bournemouth,B/BLR/0079,-1.83148,50.728,0.06,,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/unitary-authority/bournemouth,B/BLR/0080,-1.89801,50.7738,0.46,,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/unitary-authority/bournemouth,B/BLR/0081,-1.85431,50.7392,0.18,,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/unitary-authority/bournemouth,B/BLR/0082,-1.7907,50.7196,0.08,,,2017-12-21,2017-12-21,
http://opendatacommunities.org/id/unitary-authority/bournemouth,B/BLR/0001,-1.8838,50.7227,0.11,6,12,2017-12-21,2017-12-21,
