OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/great-yarmouth,Great Yarmouth,BFR13,,"""Peters Car Sales, Acle New Road, Great Yarmouth""",https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2580&p=0,OSGB36,651993,308289,0.12,not owned by a public authority,yes,permissioned,outline planning permission,2015-12-10,,,14,"""14 Apartments""",,,,,,,"""06/15/0584/O""",2017-12-20,2018-12-20
http://opendatacommunities.org/id/district-council/great-yarmouth,Great Yarmouth,BFR14,,"""Abbeville Lodge, Acle New Road, Great Yarmouth""",https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2581&p=0,OSGB36,652008,308250,0.12,not owned by a public authority,yes,permissioned,outline planning permission,2015-12-10,,,16,"""Erection of 2 apartment blocks comprising 16 units""",,,,,,,"""06/15/0587/O""",2017-12-20,2018-12-20
http://opendatacommunities.org/id/district-council/great-yarmouth,Great Yarmouth,BFR15,,"""Watsons Bakery, 6 Howard Street North, Great Yarmouth""",https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2582&p=0,OSGB36,652301,307723,0.05,not owned by a public authority,yes,permissioned,outline planning permission,2015-12-15,,,6,"""Demolition of part of bakery and erection of starter homes""",,,,,,,"""06/15/0634/O""",2017-12-20,2018-12-20
http://opendatacommunities.org/id/district-council/great-yarmouth,Great Yarmouth,BFR17,,"""1 Woodfarm Lane, Gorleston, Great Yarmouth""",https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2584&p=0,OSGB36,651666,302240,0.02,not owned by a public authority,yes,permissioned,full planning permission,2017-02-02,,,7,"""Demolition of existing building and erection of 7 dwellings""",,,,,,,"""06/16/0781/F""",2017-12-20,2018-12-20
http://opendatacommunities.org/id/district-council/great-yarmouth,Great Yarmouth,BFR18,,"""Horatio House, Southtown Road, Gorleston, Great Yarmouth""",https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2585&p=0,OSGB36,652278,306596,0.5,not owned by a public authority,yes,permissioned,outline planning permission,2016-06-29,,,24,"""Demolition of existing buildings and erection of 24 residential units""",,,,,,,"""06/15/0348/O""",2017-12-20,2018-12-20
http://opendatacommunities.org/id/district-council/great-yarmouth,Great Yarmouth,BFR19,,"""Magdalen House, Magdalen Square, Gorleston, Great Yarmouth""",https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2586&p=0,OSGB36,651744,303583,0.81,not owned by a public authority,yes,permissioned,full planning permission,2016-08-08,,,46,"""Demolition of former care home and erection of 46 residential units""",,,,,,,"""06/14/0773/F""",2017-12-20,2018-12-20
http://opendatacommunities.org/id/district-council/great-yarmouth,Great Yarmouth,BFR21,,"""165 King Street, Great Yarmouth""",https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2588&p=0,OSGB36,652491,307459,0.03,not owned by a public authority,yes,permissioned,full planning permission,2016-07-16,,,8,"""Conversion of office space to 8 flats""",,,,,,,"""06/16/0278/F""",2017-12-20,2018-12-20
http://opendatacommunities.org/id/district-council/great-yarmouth,Great Yarmouth,BFR22,,"""26 Southgates Road, Great Yarmouth""",https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2589&p=0,OSGB36,652603,306355,0.07,not owned by a public authority,yes,permissioned,full planning permission,2016-08-10,,,6,"""Change of use of upper floor shop to 6 apartments""",,,,,,,"""06/16/0193/F""",2017-12-20,2018-12-20
http://opendatacommunities.org/id/district-council/great-yarmouth,Great Yarmouth,BFR23,,"""14 Camperdown, Great Yarmouth""",https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2590&p=0,OSGB36,652936,306875,0.01,not owned by a public authority,yes,permissioned,full planning permission,2016-12-23,,,5,"""Change of use from HMO to 5 self-contained flats""",,,,,,,"""06/16/0126/F""",2017-12-20,2018-12-20
http://opendatacommunities.org/id/district-council/great-yarmouth,Great Yarmouth,BFR24,,"""11/12 South Quay, Great Yarmouth""",https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2591&p=0,OSGB36,652374,307299,0.03,not owned by a public authority,yes,permissioned,full planning permission,2017-03-08,,,7,"""Change of use from offices to 7 apartments""",,,,,,,"""06/16/0661/F""",2017-12-20,2018-12-20
http://opendatacommunities.org/id/district-council/great-yarmouth,Great Yarmouth,BFR25,,"""84 North Denes Road, Great Yarmouth""",https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2592&p=0,OSGB36,652861,308956,0.03,not owned by a public authority,yes,permissioned,full planning permission,2016-10-28,,,7,"""Sub-division of property to 7 self-contained flats""",,,,,,,"""06/16/0523/F""",2017-12-20,2018-12-20
http://opendatacommunities.org/id/district-council/great-yarmouth,Great Yarmouth,BFR26,,"""Former trailer storage yard, Mill Road, Cobholm, Great Yarmouth""",https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2593&p=0,OSGB36,651576,307687,0.17,not owned by a public authority,yes,pending decision,,,,,11,"""Redevelopment of site and construction of 11 dwellings""",,,,,,,"""06/16/0431/F""",2017-12-20,2018-12-20
http://opendatacommunities.org/id/district-council/great-yarmouth,Great Yarmouth,BFR27,,"""132 Gordon Road, Great Yarmouth""",https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2594&p=0,OSGB36,652212,306700,0.12,not owned by a public authority,yes,permissioned,full planning permission,2018-12-06,,,22,"""Demolition of existing storage buildings and erection of 22 residential units""",,,,,,,"""06/16/0188/F""",2017-12-20,2018-12-20
http://opendatacommunities.org/id/district-council/great-yarmouth,Great Yarmouth,BFR28,,"""Northgate Hospital, Great Yarmouth""",https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2595&p=0,OSGB36,652584,308782,2.18,owned by a public authority,yes,pending decision,,,,,79,"""Erection of up to 79 residential units on former hospital site""",,,,,,,"""New planning application under consideration - 06/18/0582/F, potential for contaminated land associated with hospital, a Site Investigation Report has been considered with the application."" ",2017-12-20,2018-12-20
http://opendatacommunities.org/id/district-council/great-yarmouth,Great Yarmouth,BFR29,,"""Atlantis Complex, Marine Parade, Great Yarmouth""",https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2596&p=0,OSGB36,653063,307299,0.22,not owned by a public authority,yes,permissioned,full planning permission,2017-12-05,,,18,"""Conversion of upper floors to residential uses""",,,,,,,"""06/15/0769/F""",2017-12-20,2018-12-20
http://opendatacommunities.org/id/district-council/great-yarmouth,Great Yarmouth,BFR31,,"""Great Yarmouth Waterfront""",https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2598&p=0,OSGB36,652016,307914,40,mixed ownership,yes,not permissioned,,,,,246,"""Mixture of types and tenures, site allocated for 1,000 units but only 300 units may be delivered within plan period. This has been reduced to account for other permissions within the site, reducing the net minimum dwellings.""","""16,500m2 employment floorspace, 14,200m2 retail and leisure floorspace""",,,,,,"""Site Allocation - Policy CS17, contains contaminated land associated with previous industrial uses and requires significant flood infrastructure to protect site and surrounding land.""",2017-12-20,2018-12-20
http://opendatacommunities.org/id/district-council/great-yarmouth,Great Yarmouth,BFR32,,"""73 Southtown Road, Great Yarmouth""",https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2599&p=0,OSGB36,652223,306748,0.18,not owned by a public authority,yes,permissioned,outline planning permission,2017-07-04,,,14,"""Demolition of existing buildings and erection of 14 residential units""",,,,,,,"""06/16/0695/O""",2017-12-20,2018-12-20
http://opendatacommunities.org/id/district-council/great-yarmouth,Great Yarmouth,BFR33,,"""35-36 South Quay, Great Yarmouth""",https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2600&p=0,OSGB36,652458,307102,0.01,not owned by a public authority,yes,permissioned,full planning permission,2017-08-23,,,14,"""Change of use from doctors surgery to residential units""",,,,,,,"""06/16/0593/F""",2017-12-20,2018-12-20
http://opendatacommunities.org/id/district-council/great-yarmouth,Great Yarmouth,BFR34,,"""Former garage, Estcourt Road, Great Yarmouth""",https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2601&p=0,OSGB36,652821,308573,0.01,not owned by a public authority,yes,permissioned,full planning permission,2017-10-09,,,6,"""Conversion of existing building to 6 terraced houses""",,,,,,,"""06/17/0455/F""",2017-12-20,2018-12-20
http://opendatacommunities.org/id/district-council/great-yarmouth,Great Yarmouth,BFR35,,"""33 Marine Parade, Great Yarmouth""",https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=2602&p=0,OSGB36,653066,307732,0.01,not owned by a public authority,yes,permissioned,full planning permission,2018-04-20,,,16,"""Change of use of first floor from nightclub to form 16 residential flats""",,,,,,,"""06/16/0784/F""",2017-12-20,2018-12-20
http://opendatacommunities.org/id/district-council/great-yarmouth,Great Yarmouth,BFR36,,"""93-96 North Denes Road , Great Yarmouth""",https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=3995&p=0,OSGB36,652858,308841,0.01,not owned by a public authority,yes,permissioned,full planning permission,2018-01-23,,,16,"""Demolition of existing 93-96 North Denes Road, construction of replacement care home""",,,,,,,"""06/17/0546/F""",2018-12-20,2018-12-20
http://opendatacommunities.org/id/district-council/great-yarmouth,Great Yarmouth,BFR37,,"""Land at, Church Road, Gorleston, Great Yarmouth""",https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=3996&p=0,OSGB36,652437,305097,0.12,not owned by a public authority,yes,permissioned,full planning permission,2018-04-11,,,6,"""Residential development of 6 no. dwelling houses""",,,,,,,"""06/17/0781/F""",2018-12-20,2018-12-20
http://opendatacommunities.org/id/district-council/great-yarmouth,Great Yarmouth,BFR38,,"""Land between 90 and 102, Regent Road, Great Yarmouth""",https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=3998&p=0,OSGB36,652747,307585,0.22,not owned by a public authority,yes,permissioned,full planning permission,2018-07-09,,,23,"""Mixed use development incorporating 15 three bed houses, 8 one and two bedroom flats, leisure area and 10 retail units""","""319m2 employment floorspace, 91m2 assembly and leisure floorspace""",,,,,,"""06/17/0469/F""",2018-12-20,2018-12-20
http://opendatacommunities.org/id/district-council/great-yarmouth,Great Yarmouth,BFR39,,"""Rear of, Rumbold Arms, Southtown Road, Great Yarmouth""",https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=3999&p=0,OSGB36,652325,306298,0.18,not owned by a public authority,yes,permissioned,full planning permission,2018-10-12,,,7,"""Construction of 7 no. 2 storey 3 bed dwellings (terrace of 5 and pair of semi-detached) with ancillary parking and private drive""",,,,,,,"""06/18/0425/F""",2018-12-20,2018-12-20
http://opendatacommunities.org/id/district-council/great-yarmouth,Great Yarmouth,BRF40,,"""Land off Dock Tavern Lane Gorleston, Great Yarmouth"" ",https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=4000&p=0,OSGB36,652852,304465,0.17,not owned by a public authority,yes,permissioned,full planning permission,2018-11-06,,,22,"""Construction of three number buildings to create 22 no. one and two bedroom flats with parking and amenity areas""",,,,,,,"""06/17/0225/F""",2018-12-20,2018-12-20
http://opendatacommunities.org/id/district-council/great-yarmouth,Great Yarmouth,BFR41,,"""43 Market Row, Great Yarmouth""",https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=4001&p=0,OSGB36,652294,307652,0.05,not owned by a public authority,yes,permissioned,full planning permission,2018-11-01,,,7,"""Convert first, second and third flr to 7 no. flats/duplex""","""Convert ground flr from retail into cafe/restaurant.""",,,,,,"""06/18/0046/F""",2018-12-20,2018-12-20
http://opendatacommunities.org/id/district-council/great-yarmouth,Great Yarmouth,BFR42,,"""Former Ferryside Building, 98 High Road, Gorleston, Great Yarmouth""",https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=4002&p=0,OSGB36,652556,305483,0.48,not owned by a public authority,yes,pending decision,,,,,39,"""Redevelopment (demolition) of former Council office space for residential development, applicant is Norfolk County Council""",,,,,,,"""06/16/0190/F""",2018-12-20,2018-12-20
http://opendatacommunities.org/id/district-council/great-yarmouth,Great Yarmouth,BFR43,,"""34 Marine Parade, Great Yarmouth""",https://www.great-yarmouth.gov.uk/CHttpHandler.ashx?id=4003&p=0,OSGB36,653052,307360,0.01,not owned by a public authority,yes,pending decision,,,,,10,"""Demolition of existing building and construction of 2 blocks of flats (5 flats to each block)""",,,,,,,"""06/18/0039/F""",2018-12-20,2018-12-20
