OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Easting,Northing,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA0969,,Tudor Grange 13 The Upper Drive Hove,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA0969%20Tudor%20Grange%2013%20The%20Upper%20Drive%20Hove.pdf,ETRS89,4036214,-11485,529447,105648,0.05,not owned by a public authority,,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR61DMXE889|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6FDMXE965|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6LDMXE776|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6WDMXE402,,6,,,,6,,,,,2017-10-02,2018-10-30
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA1030,,Police Station John Street Brighton,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA1030%20Police%20Station%20John%20Street%20Brighton.pdf,ETRS89,4037276,-9451,531517,104337,0.51,not owned by a public authority,,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE843|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR62DMXE718|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR66DMXE609,,80,,,,80,,,,,2017-10-02,2018-10-30
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA2001,,Vye’s 19-27 Carlton Terrace Portslade,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA2001%20Vye%E2%80%99s%2019-27%20Carlton%20Terrace%20Portslade.pdf,ETRS89,4036070,-14467,526462,105748,0.25,not owned by a public authority,,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6IDMXE567|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6NDMXE075|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6NDMXE079,,6,,,,6,,,,,2017-10-02,2018-10-30
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA2004,,84- 86 Denmark Villas Hove,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA2004%2084-%2086%20Denmark%20Villas%20Hove.pdf,ETRS89,4036332,-11912,529024,105484,0.11,not owned by a public authority,yes,permissioned,full planning permission,2013-08-29,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR69DMXE268|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6EDMXE634,,9,Erection of three storey rear extension to provide 9no one and two bedroom flats,,,,,,,Prior Approval BH2014/01042 for 15 units completed 201516 Full Planning BH2012/03968 Extension for 9 units Commenced 201617,2017-09-19,2018-10-30
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA2005,,St David's Hall Whitehawk Road Whitehawk Way Brighton,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA2005%20St%20David%27s%20Hall%20Whitehawk%20Road%20Whitehawk%20Way.pdf,ETRS89,4037234,-7461,533504,104447,0.12,not owned by a public authority,,not permissioned,,,,,9,,,,9,,,,,2017-10-02,2018-10-30
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA2009,,PO Delivery Office 62 North Road Brighton,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA2009%20PO%20Delivery%20Office%2062%20North%20Road%20Brighton.pdf,ETRS89,4037025,-9908,531051,104648,0.5,not owned by a public authority,,not permissioned,,,,,110,,,,110,,,,,2017-10-02,2018-10-30
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA29881,,Freshfield Road Business Park/Gala Bingo Car Park Freshfield Way,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA29881%20Freshfield%20Road%20Business%20Park%20Gala%20Bingo%20Car%20Park%20Freshfield%20Way.pdf,ETRS89,4037394,-8696,532276,104206,4.29,not owned by a public authority,,not permissioned,,,,,110,,,,110,,,,Eastern Road Edward Street Development Area. CPP1 Strategic Allocation,2017-10-03,2018-11-12
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA3789,,113-119 Davigdor Road Hove,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA3789%20113-119%20Davigdor%20Road%20Hove.pdf,ETRS89,4036568,-11090,529854,105204,0.18,not owned by a public authority,yes,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR68DMXE053,,56,,,,56,,yes,http://wam.brighton-hove.gov.uk/PlanningWAM/doc/Supporting%20Document(s)-3084637.pdf?extension=.pdf&id=3084637&location=VOLUME4&contentType=application/pdf&pageCount=1,Development 68 Units lapsed 2018. New application with reduced residential number expected. Part of CPP1 Strategic Site Allocation 3,2017-09-19,2018-11-12
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA4032,,Tower Point 44 North Road Brighton,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA4032%20Tower%20Point%2044%20North%20Road%20Brighton.pdf,ETRS89,4037101,-9972,530990,104548,0.19,not owned by a public authority,,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ONMO65DMK6900|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR63DMXE566|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7HDMXE731,,19,,,,19,,,,,2017-10-02,2018-10-30
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA5001,,193 Preston Road (Shell),https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA5001%20193%20Preston%20Road%20%28Shell%29.pdf,ETRS89,4035678,-10676,530237,106363,0.08,not owned by a public authority,,not permissioned,,,,,12,,,,12,,,,,2017-10-02,2018-10-30
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA5002,,BP Petrol Station 373 Kingsway  Hove (St Leohards Filling Station),https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA5002%20BP%20Petrol%20Station%20373%20Kingsway%20Hove.pdf,ETRS89,4036780,-14417,526537,104835,0.17,not owned by a public authority,,not permissioned,,,,,17,,,,17,,,,,2017-10-02,2018-10-30
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA5004,,Shell Fuel Garage 132-134 Old Shoreham Road   Hove,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA5004%20Shell%20Fuel%20Garage%20132-134%20Old%20Shoreham%20Road%20Hove.pdf,ETRS89,4035973,-12370,528554,105934,0.16,not owned by a public authority,,not permissioned,,,,,24,,,,24,,,,,2017-10-02,2018-10-30
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA5005,,ESSO Fuel Garage Hove Station Station Approach,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA5005%20ESSO%20Fuel%20Garage%20Hove%20Station%20Station%20Approach.pdf,ETRS89,4036303,-11955,528980,105521,0.09,not owned by a public authority,,not permissioned,,,,,14,,,,14,,,,,2017-10-02,2018-10-30
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6001,,Boundary House  Boundary Road  Hove,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6001%20Boundary%20House%20Boundary%20Road%20Hove.pdf,ETRS89,4036189,-14417,526516,105596,0.17,not owned by a public authority,,not permissioned,,,,,17,,,,17,,,,,2017-10-02,2018-10-30
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6003,,57 Station Road Portslade,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6003%2057%20Station%20Road%20Portslade.pdf,ETRS89,4036550,-14677,526269,105124,0.04,not owned by a public authority,,not permissioned,,,,,6,,,,6,,,,Shoreham Harbour Development Area,2017-10-02,2018-10-30
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6006,,Housing Office Victoria Road Portslade (adj Portslade Town Hall),https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6006%20Housing%20Office%20Victoria%20Road%20Portslade.pdf,ETRS89,4036186,-14930,526003,105586,0.16,owned by a public authority,,not permissioned,,,,,37,,,,37,,,,Draft City Plan Part 2 Allocation,2017-10-02,2018-11-12
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6009,,Blocks E & F Kingsmere London Road,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6009%20Blocks%20E%20%26%20F%20Kingsmere%20London%20Road.pdf,ETRS89,4035260,-10653,530245,106902,0.09,not owned by a public authority,yes,permissioned,full planning permission,2015-11-26,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR61DMXE491|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR62DMXE324|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR63DMXE573|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6IDMXE893|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6ODMXE115|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6YDMXE545|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR70DMXE321,,8,Roof extension to Blocks E & F to provide 8no flats each with own private roof garden.,,,,,,,Extension not started.,2017-09-19,2018-11-12
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6010,,46 Freehold Terrace Brighton,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6010%2046%20Freehold%20Terrace%20Brighton.pdf,ETRS89,4035986,-8982,531941,106014,0.04,not owned by a public authority,yes,permissioned,full planning permission,2015-11-06,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIL8PBDMMTQ00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ODWQ08DM0QE00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR68DMXE684|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6FDMXE029|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6GDMXE646|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6JDMXE097|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6JDMXE108,,8,Demolition of 46 Freehold Terrace and erection of a 4 storey building comprising 8 affordable housing units,,,,,yes,http://wam.brighton-hove.gov.uk/PlanningWAM/doc/Supporting%20Document(s)-3113448.pdf?extension=.pdf&id=3113448&location=VOLUME4&contentType=application/pdf&pageCount=1,Part of wider planning application for Land 54 Hollingdean Road & 46 Freehold Terrace and 52 Hollingdean Road Brightonfor Demolition of all buildings at 54 Hollingdean Road and erection of a part 3 4 5 and 6 storey building (plus basement) to form 205 student rooms (181 cluster bedrooms 19 studios and 5 accessible rooms) Demolition of 46 Freehold Terrace and erection of a 4 storey building comprising 8 affordable housing units.,2017-09-19,2018-11-01
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6012,,Britannia House 332 Kingsway,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6012%20Britannia%20House%20332%20Kingsway.pdf,ETRS89,4036848,-14132,526824,104755,0.03,not owned by a public authority,yes,permissioned,full planning permission,2016-11-04,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OGC0FHDM0OX00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR62DMXE007|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6JDMXE021|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR71DMXE579,,9,Erection of additional two full floors and one half floor to create 9no residential units,,,,,,,Development commenced on site 2016/17,2017-09-19,2018-11-01
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6017,,Lansdowne Place Hotel Lansdowne Place Hove,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6017%20Lansdowne%20Place%20Hotel%20Lansdowne%20Place%20Hove.pdf,ETRS89,4037221,-11337,529630,104355,0.13,not owned by a public authority,yes,permissioned,full planning permission,2016-03-24,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQK1CLDM0K900|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6ADMXE168,,45,Part demolition change of use and alteration and extensions including creation of additional penthouse floor to convert existing hotel (C1) to 47no residential units (C3),,,,,,,Development commenced on site 2016/17,2017-09-19,2018-11-01
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6018,,Blocks A & B Kingsmere London Road,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6018%20Blocks%20A%20%26%20B%20Kingsmere%20London%20Road.pdf,ETRS89,4035216,-10664,530233,106958,0.12,not owned by a public authority,yes,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE392|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR60DMXE498|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6EDMXE932|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6LDMXE153|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6YDMXE545,,8,,,,8,,,,BH2012/03673 application recently lapsed,2017-09-19,2018-11-01
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6020,,Park Manor London Road Brighton,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6020%20Park%20Manor%20London%20Road%20Brighton.pdf,ETRS89,4034783,-10927,529955,107509,0.21,not owned by a public authority,yes,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR60DMXE303|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6ADMXE809|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6CDMXE776|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6EDMXE621|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6HDMXE995|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6KDMXE952|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6MDMXE231|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6NDMXE229|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR75DMXE319|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR77DMXE723,,6,,,,6,,,,,2017-09-19,2018-11-12
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6025,,Hanningtons Lane North Street and Brighton Square Brighton,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6025%20Hanningtons%20Lane%20North%20Street%20and%20Brighton%20Square%20Brighton.pdf,ETRS89,4037403,-9868,531105,104162,0.25,not owned by a public authority,yes,permissioned,full planning permission,2015-09-30,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR65DMXE564|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR61DMXE869|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ODWST2DMHPS00,,11,Erection of new building at 15 North Street to provide 1no residential unit (C3) over including over part of 14 North Street. Alterations to rear of 16-17 North Street to provide 3no residential units (C3) Extension of second floor 16 - 19 and creation of a third floor within roof space to create 3no two bedroom apartments and 1no one bedroom apartment .  Demolition of existing dwelling at 37 Brighton Square to create the link lane and 4no one and two bedroom flats,Erection of new building at 15 North Street to provide 1no ground floor retail unit (A1) Alterations to rear of 16-17 North Street to provide 2no additional ground floor retail units (A1) Creation of new retail unit (A1) adjacent to 17 Brighton Square with open air pedestrian shopping lane connecting Brighton Square with proposed Hanningtons Lane development and North Street. Erection of two storey extension to office (B1) at 22 Brighton Square,,,,,,Three applications form the 11 units on this site BH2015/00575  BH2015/04562 and BH2016/05391. Commenced 2017.,2017-09-19,2018-11-12
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6029,,9-16 Aldrington Basin/Land South of Kingsway Basin Road North Portslade,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6029%209-16%20Aldrington%20Basin%20Land%20South%20of%20Kingsway%20Basin%20Road%20North%20Portslade.pdf,ETRS89,4036834,-14231,526724,104771,0.21,not owned by a public authority,yes,permissioned,full planning permission,2014-02-14,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR61DMXE946|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6EDMXE560|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6MDMXE497,,52,Demolition of business unit erection of new building ranging from 3no to 5no storeys at Kingsway Level. Development comprises 52 residential units in 6no blocks.,Demolition of business unit Erection of new building ranging from 3no to 5no storeys at Kingsway Level. Development comprises mixed use commercial premises (678 sqm A1  239 sqm A3  334 sqm B1a  418 sqm B1c  151 sqm D1) Change of use of existing Magnet showroom (-1230 sqm A1) at Basin Road North level to storage (795 sqm B8) with associated service area.,,,,yes,http://wam.brighton-hove.gov.uk/PlanningWAM/doc/Supporting%20Document(s)-2464065.pdf?extension=.pdf&id=2464065&location=VOLUME3&contentType=application/pdf&pageCount=1,Part of JAAP Allocation AB4 and Draft City Plan Part 2 Allocation,2017-09-20,2018-11-12
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6051,,Astoria 10-14 Gloucester Place Brighton,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6051%20Astoria%2010-14%20Gloucester%20Place%20Brighton.pdf,ETRS89,4037070,-9596,531365,104599,0.15,not owned by a public authority,yes,permissioned,full planning permission,2017-01-11,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR64DMXE723|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6ADMXE703|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6ADMXE702|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6MDMXE481,,70,Demolition of existing Grade II listed building and construction of a new part 3/part 7 storey building (plus basement) to form 70no one two three and four bedroom self-contained residential units (C3),Demolition of existing Grade II listed building (-2954 sqm D1) and construction of a new part 3/part 7 storey building (plus basement) incorporating commercial units (150 sqm A1/A2/B1) in the basement and on the ground floor fronting Gloucester Place and a community room (70 sqm D1) on the ground floor fronting Blenheim Place,,,,,,Call for Sites 2017. Commenced.,2017-09-20,2018-11-01
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6057,,Buckley Close garage site Hangleton,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6057%20Buckley%20Close%20garage%20site%20Hangleton.pdf,ETRS89,4034605,-13846,527031,107655,0.08,owned by a public authority,yes,not permissioned,,,,,15,,,,15,,,,New Homes for Neighbourhoods site.,2017-09-20,2018-11-01
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6075,,Kings House Grand Avenue Hove,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6075%20Kings%20House%20Grand%20Avenue%20Hove.pdf,ETRS89,4037167,-11848,529118,104409,0.52,not owned by a public authority,yes,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P5TVOVDMJWC00,,140,,,,140,,,,Sold by public authority July 2017 planning application expected. App Under Consideration 2018.,2017-09-20,2018-11-12
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6077,,Belgrave Centre (and ICES Building),https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6077%20Belgrave%20Centre%20%28and%20ICES%20Building%29.pdf,ETRS89,4036709,-14755,526196,104916,0.19,not owned by a public authority,yes,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6BDMXE138|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7GDMXE121,,45,,,,45,,,,City Plan Part One Key Employment Site. Shoreham JAAP Allocation Draft City Plan part 2 Allocation,2017-09-20,2018-11-12
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6078,,Kings School Site High Street Portslade,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6078%20Kings%20School%20Site%20High%20Street%20Portslade.pdf,ETRS89,4035663,-15731,525184,106236,0.84,owned by a public authority,,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR65DMXE777,,20,,,,20,,,,,2017-10-03,2018-11-01
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6080,,Selsfield Drive Housing Office Brighton,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6080%20Selsfield%20Drive%20Housing%20Office%20Brighton.pdf,ETRS89,4035246,-8117,532779,106991,0.05,owned by a public authority,yes,permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P6LKV9DMLQ500,,30,,,,30,,,,New Homes for Neighbourhoods site. Approved Application.,2017-09-20,2018-11-12
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6081,,Above Co-operative 56-57 Lewes Road Brighton,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6081%20Above%20Co-operative%2056-57%20Lewes%20Road%20Brighton.pdf,ETRS89,4036316,-8940,531994,105589,0.05,not owned by a public authority,,not permissioned,,,,,6,,,,6,,,,Single storey building could accommodate some residential above,2017-10-03,2018-11-01
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6087,,25-28 Elder Place,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6087%2025-28%20Elder%20Place.pdf,ETRS89,4036506,-9729,531212,105322,0.07,not owned by a public authority,yes,permissioned,full planning permission,2014-11-03,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR65DMXE189|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR68DMXE397|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6BDMXE350|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6FDMXE917,,7,Erection of one new storey above existing ground and first floors to facilitate the creation of 4no one bedroom flats and 3no two bedroom flats,,,,,,,Development not started on site 201617,2017-09-21,2018-11-01
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,Brighton & Hove City Council,SHLAA6091,,Sussex House 130 Western Road Hove,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/SHLAA6091%20Sussex%20House%20130%20Western%20Road%20Hove.pdf,ETRS89,4037118,-10993,529970,104497,0.05,not owned by a public authority,yes,permissioned,full planning permission,2015-03-18,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR66DMXE146|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6GDMXE405,,9,Change of use of mezzanine and first floors from office space (B1) and creche to residential (C3). Reconfiguration of existing residential units and creation of additional 9no residential units,,,,,,,Development commenced 201617,2017-09-21,2018-11-01
