OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SitePlanURL,CoordinateReferenceSystem,GeoX,GeoY,Easting,Northing,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/guildford,Guildford,BLR_067,,"""The Founders Studio, The Guildford School Of Acting, Millbrook, Guildford""",https://www.guildford.gov.uk/media/29017/BLR-067/pdf/BLR_067.pdf,ETRS89,4001582.24,-40120.15,499623,149293,0.03,not owned by a public authority,,permissioned,full planning permission,2018-03-14,http://www2.guildford.gov.uk/publicaccess/simpleSearchResults.do?action=firstPage,,6,"""The erection of 3 storey building comprising A1, A2 and B1a uses on the ground floor and 4 x 1 bed and 2 x 2 bed flats above following demolition of existing building.""
flats above following demolition of existing building.""","""The erection of 3 storey building comprising A1, A2 and B1a uses on the ground floor following demolition of existing building.""",,,,,,"""Application ref. 17/P/02214""",2018-10-19,2018-10-19
http://opendatacommunities.org/id/district-council/guildford,Guildford,BLR_069,,"""Stoke Mill, Woking Road, Guildford, GU1 1QA""",https://www.guildford.gov.uk/media/29019/BLR-069/pdf/BLR_069.pdf,ETRS89,4000239.46,-39868.12,499828,151022,0.45,not owned by a public authority,,permissioned,full planning permission,2017-12-28,http://www2.guildford.gov.uk/publicaccess/simpleSearchResults.do?action=firstPage,,23,"""Application for notification for prior approval for a proposed change of use of a building from Office Use (Class B1(a)) to a Dwellinghouse (Class C3), comprising 23 residential units.""",,,,,,,"""Application ref. 17/W/00095""",2018-10-19,2018-10-19
http://opendatacommunities.org/id/district-council/guildford,Guildford,BLR_070,,"""Stoughton Social Club, 172 Worplesdon Road, Guildford""",https://www.guildford.gov.uk/media/29020/BLR-070/pdf/BLR_070.pdf,ETRS89,3999698.13,-41434.45,498244,151665,0.14,not owned by a public authority,,permissioned,full planning permission,2018-06-11,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=_GUILD_DCAPR_180626,,14,"""Extension, refurbishment and change of use of a vacant social club to 14 flats, including associated landscaping works, construction of a refuse and cycle store and parking provision.""",,,,,,,"""Application ref. 18/P/00043""",2018-10-19,2018-10-19
http://opendatacommunities.org/id/district-council/guildford,Guildford,BLR_071,,"""Day Nursery, 56 Epsom Road, Guildford, GU4 7AA""",https://www.guildford.gov.uk/media/29021/BLR-071/pdf/BLR_071.pdf,ETRS89,4001303.86,-39211.74,500521,149679,0.08,not owned by a public authority,,permissioned,full planning permission,2018-08-15,http://www2.guildford.gov.uk/publicaccess/simpleSearchResults.do?action=firstPage,,6,"""Creation of six flats following change of use from D1 (Nursery) to C3 (Residential) use. Internal alterations and
erection of a three storey extension on the eastern elevation with associated landscaping, parking and associated works.""",,,,,,,"""Application ref. 18/P/00323""",2018-10-19,2018-10-19
http://opendatacommunities.org/id/district-council/guildford,Guildford,BLR_072,,"""Roseberry, Keens Lane, Guildford, GU3 3JS""",https://www.guildford.gov.uk/media/29022/BLR-072/pdf/BLR_072.pdf,ETRS89,3999161.32,-41797.03,497863,152341,0.26,not owned by a public authority,,permissioned,full planning permission,2018-03-09,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=_GUILD_DCAPR_180657,,7,"""Proposed erection of eight two storey dwellinghouses (one detached dwelling, two pairs of semi-detached dwellings and a terrace of three dwellings) with associated parking, landscaping and access improvement works, following demolition of existing buildings""",,,,,,,"""Application ref. 18/P/00058""",2018-12-04,2018-12-04
http://opendatacommunities.org/id/district-council/guildford,Guildford,BLR_073,,"""Inner Court, Pewley Hill, Guildford, GU1 3SP""",https://www.guildford.gov.uk/media/29023/BLR-073/pdf/BLR_073.pdf,ETRS89,4001796.66,-39441.11,500309,149040,0.03,not owned by a public authority,,permissioned,full planning permission,2019-11-07,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=_GUILD_DCAPR_187261,,2,"""Proposed erection of a two storey replacement dwelling following demolition of the existing dwelling; enlargement of existing drive.""",,,,,,,"""Application 19/P/01220 received on 11 July 2019 - Proposed erection of a two storey replacement dwelling following demolition of the existing dwelling; enlargement of existing drive.""",2018-10-31,2019-11-01
http://opendatacommunities.org/id/district-council/guildford,Guildford,BLR_075,,"""53 Chantry View Road, Guildford, GU1 3XT""",https://www.guildford.gov.uk/media/31144/BLR-075/pdf/BLR_075.pdf,ETRS89,4002115.37,-39487.26,500274,148630,0.57,not owned by a public authority,yes,permissioned,full planning permission,2016-02-12,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=_GUILD_DCAPR_166242,,1,"""Erection of one six bedroom dwelling and one seven bedroom dwelling following demolition of 53 Chantry View Road""",,,,,,,"""Application ref. 15/P/02169""",2019-11-01,2019-11-01
http://opendatacommunities.org/id/district-council/guildford,Guildford,BLR_076,,"""28b Boxgrove Avenue, Guildford, GU1 1XG""",https://www.guildford.gov.uk/media/31145/BLR-076/pdf/BLR_076.pdf,ETRS89,4000273.39,-38358.17,501338,151027,0.28,not owned by a public authority,yes,permissioned,full planning permission,2017-02-09,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=_GUILD_DCAPR_167181,,2,"""Demolition of existing detached dwelling and redevelopment of site to provide 3no detached five bedroom dwellings with associated car parking, landscaping and amenity space.""",,,,,,,"""Application ref. 16/P/00040""",2019-11-01,2019-11-01
http://opendatacommunities.org/id/district-council/guildford,Guildford,BLR_077,,"""Old Manor House Cottages, Upper Street, Shere, Guildford, GU5 9JE""",https://www.guildford.gov.uk/media/31146/BLR-077/pdf/BLR_077.pdf,ETRS89,4002811.31,-32576.39,507204,147957,0.59,not owned by a public authority,yes,permissioned,full planning permission,2017-04-13,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=_GUILD_DCAPR_175634,,1,"""Alterations (internal and external), extension, refurbishment and subdivision of 1 and 2 Old Manor Cottages into 3 new dwellings.""",,,,,,,"""Application ref. 17/P/00035""",2019-11-01,2019-11-01
http://opendatacommunities.org/id/district-council/guildford,Guildford,BLR_078,,"""Land to the rear of 2 Ash Street and at 4a Ash Street, Aldershot, Guildford, GU12 6LT""",https://www.guildford.gov.uk/media/31147/BLR-078/pdf/BLR_078.pdf,ETRS89,4000587.24,-50818.84,488898,150216,0.18,not owned by a public authority,yes,permissioned,full planning permission,2018-10-23,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=_GUILD_DCAPR_179854,,10,"""First floor roof extension and ground floor extensions to existing building at 4a Ash Street, Ash and conversion to create six flats; demolition of existing buildings to the rear of 2 Ash Street and erection of four flats with associated parking, cycle/bin storage, amenity space and landscaping.""",,,,,,,"""Application ref. 17/P/02286""",2019-11-01,2019-11-01
http://opendatacommunities.org/id/district-council/guildford,Guildford,BLR_079,,"""47 Station Road East, Ash Vale, Guildford, GU12 5LY""",https://www.guildford.gov.uk/media/31148/BLR-079/pdf/BLR_079.pdf,ETRS89,3998207.71,-50628.72,489005,153271,0.13,not owned by a public authority,yes,permissioned,full planning permission,2018-07-13,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=_GUILD_DCAPR_180716,,5,"""Erection of six one bedroom apartments together with four two bedroom apartments following demolition of existing bungalow and four mobile homes.""",,,,,,,"""Application ref. 18/P/00095""",2019-11-01,2019-11-01
http://opendatacommunities.org/id/district-council/guildford,Guildford,BLR_080,,"""74 New Road, and land to the rear of 76 to 88 New Road, Chilworth, Guildford, GU4 8LU""",https://www.guildford.gov.uk/media/31149/BLR-080/pdf/BLR_080.pdf,ETRS89,4003377.70,-37824.03,501980,147065,0.38,not owned by a public authority,yes,permissioned,full planning permission,2018-08-16,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=_GUILD_DCAPR_181007,,8,"""Proposed erection of nine x two storey dwellings following demolition of existing dwelling.""",,,,,,,"""Application ref. 18/P/00257""",2019-11-01,2019-11-01
http://opendatacommunities.org/id/district-council/guildford,Guildford,BLR_081,,"""Ripley Village Hall, High Street, Ripley""",https://www.guildford.gov.uk/media/31150/BLR-081/pdf/BLR_081.pdf,ETRS89,3996030.13,-34565.34,504980,156583,0.39,not owned by a public authority,yes,permissioned,full planning permission,2019-02-20,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=_GUILD_DCAPR_182692,,2,"""Construction of a replacement village hall and ancillary building including construction of two one bedroom flats including demolition of existing village hall.""",,,,,,,"""Application ref. 18/P/01192""",2019-11-01,2019-11-01
http://opendatacommunities.org/id/district-council/guildford,Guildford,BLR_082,,"""Land rear of 90 - 96, New Road, Chilworth, GU4 8LU""",https://www.guildford.gov.uk/media/31151/BLR-082/pdf/BLR_082.pdf,ETRS89,4003365.82,-37768.58,502035,147082,0.19,not owned by a public authority,yes,permissioned,full planning permission,2019-01-24,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=_GUILD_DCAPR_184599,,5,"""Erection of 5 dwellings (2 semi-detached & 3 terrace) with associated car parking and landscaping.""",,,,,,,"""Application ref. 18/P/02248""",2019-11-01,2019-11-01
http://opendatacommunities.org/id/district-council/guildford,Guildford,BLR_083,,"""33 Manor Road, Tongham, Farnham, GU10 1BL""",https://www.guildford.gov.uk/media/31152/BLR-083/pdf/BLR_083.pdf,ETRS89,4001169.01,-51010.32,488727,149464,0.31,not owned by a public authority,yes,permissioned,full planning permission,2019-03-13,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=_GUILD_DCAPR_184710,,5,"""Demolish garage, erect replacement garage and five detached dwellinghouses (3 x three-bed and 2 x four-bed) and construct new access road along with associated ancillary works.""",,,,,,,"""Application ref. 18/P/02310""",2019-11-01,2019-11-01
http://opendatacommunities.org/id/district-council/guildford,Guildford,BLR_084,,"""Units 2 & 3 Pannells Court, Guildford, GU1 4EU""",https://www.guildford.gov.uk/media/31153/BLR-084/pdf/BLR_084.pdf,ETRS89,4001322.89,-39821.87,499912,149635,0.02,not owned by a public authority,yes,permissioned,full planning permission,2018-08-17,http://www2.guildford.gov.uk/publicaccess/applicationDetails.do?activeTab=documents&keyVal=_GUILD_DCAPR_182747,,6,"""Prior notification for a proposed change of use of the ground and first floors from (class B1(a)) offices to (class C3) residential.""",,,,,,,"""Application ref. 18/W/00082""",2019-11-01,2019-11-01
