OrganisationURI,SiteReference,SiteNameAddress,SiteplanURL,GeoY,GeoX,Hectares,OwnershipStatus,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,Deliverable,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6018,Blocks A & B Kingsmere London Road,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6018-blocks-a-b-kingsmere-london-road.pdf,54.582091,-6.536968,0.12,not owned by a public authority,permissioned,full planning permission,2013-09-04,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE392|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR60DMXE498|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6EDMXE932|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6LDMXE153|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6YDMXE545,yes,8,8,,Commenced,2017-09-19,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6020,Park Manor London Road Brighton,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6020-park-manor-london-road-brighton.pdf,54.579919,-6.528193,0.21,not owned by a public authority,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR60DMXE303|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6ADMXE809|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6CDMXE776|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6EDMXE621|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6HDMXE995|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6KDMXE952|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6MDMXE231|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6NDMXE229|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR75DMXE319|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR77DMXE723,,6,6,,,2017-09-19,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6025,Hanningtons Lane North Street and Brighton Square Brighton,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6025-13-14-15-16-17-18-19-20-20-24-21-22-and-pugets-cottage-north-street-brighton.pdf,54.588275,-6.580968,0.25,not owned by a public authority,permissioned,full planning permission,2015-09-30,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR65DMXE564|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR61DMXE869|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ODWST2DMHPS00,yes,12,,,Three applications form the 12 units on this site BH2015/00575  BH2015/04562 and BH2016/05391. Commenced 2017.,2017-09-19,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6029,9-16 Aldrington Basin/Land South of Kingsway Basin Road North Portslade,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6029-9-16-aldrington-basin-land-south-of-kingsway-basin-road-north-portslade.pdf,54.549385,-6.567175,0.21,not owned by a public authority,permissioned,full planning permission,2014-02-14,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR61DMXE946|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6EDMXE560|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6MDMXE497,yes,52,,yes,Technical Commencement. Part of JAAP Allocation AB4 and Draft City Plan Part 2 Allocation,2017-09-20,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6051,Astoria 10-14 Gloucester Place Brighton,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6051-astoria-10-14-gloucester-place-brighton.pdf,54.590859,-6.574489,0.15,not owned by a public authority,permissioned,full planning permission,2017-01-11,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR64DMXE723|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6ADMXE703|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6ADMXE702|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6MDMXE481,yes,70,,,Call for Sites 2017. Commenced.,2017-09-20,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6057,Buckley Close garage site Hangleton,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6057-buckley-close-garage-site-hangleton.pdf,54.553808,-6.523034,0.08,owned by a public authority,permissioned,full planning permission,2019-05-10,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PIJNSYDMLJK00,yes,12,,,New Homes for Neighbourhoods site. BH2018/03600 Approved May 2019 for 12 units,2017-09-20,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6075,Kings House Grand Avenue Hove,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6075-kings-house-grand-avenue-hove.pdf,54.570620,-6.575159,0.52,not owned by a public authority,permissioned,full planning permission,2019-04-10,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P5TVOVDMJWC00,yes,169,,,App BH2018/00868 for 169 units Approved April 2019,2017-09-20,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6077,Belgrave Centre (and ICES Building),https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6077-belgrave-centre-and-ices-building.pdf,54.544739,-6.564411,0.19,not owned by a public authority,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6BDMXE138|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7GDMXE121,yes,104,104,,City Plan Part One Key Employment Site. Shoreham JAAP Allocation Draft City Plan part 2 Allocation. App BH2018/03629 for 104 Units Minded to Grant 2019,2017-09-20,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6078,Kings School Site High Street Portslade,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6078-kings-school-site-high-street-portslade.pdf,54.536441,-6.543062,0.84,owned by a public authority,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR65DMXE777,,20,104,,Kings school relocating,2017-10-03,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6080,Selsfield Drive Housing Office Brighton,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6080-selsfield-drive-housing-office-brighton.pdf,54.604919,-6.539000,0.05,owned by a public authority,permissioned,full planning permission,2018-10-03,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P6LKV9DMLQ500,yes,30,,,New Homes for Neighbourhoods site. Substantially Commenced 201819.,2017-09-20,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6087,25-28 Elder Place,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6087-25-28-elder-place.pdf,54.589911,-6.563182,0.07,not owned by a public authority,permissioned,full planning permission,2014-11-03,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR65DMXE189|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR68DMXE397|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6BDMXE350|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6FDMXE917,yes,7,,,Commenced,2017-09-21,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6091,Sussex House 130 Western Road Hove,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6091-sussex-house-130-western-road-hove.pdf,54.578303,-6.574659,0.05,not owned by a public authority,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR66DMXE146|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6GDMXE405,yes,9,9,,Development permission lapsed 2019,2017-09-21,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6095,79 North Street Portslade,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6095-79-north-street-portslade.pdf,54.542203,-6.562503,0.02,not owned by a public authority,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6DDMXE751|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6MDMXE689|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6VDMXE898,,6,6,,Application lapsed,2017-09-21,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6099,P&H House 106-112 Davigdor Road Hove,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6099-ph-house-106-112-davigdor-road-hove.pdf,54.578138,-6.563583,0.09,not owned by a public authority,permissioned,other,2018-02-07,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OZV8VCDM0PA00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR67DMXE414,yes,57,,,Prior approval application 2018. SHLAA call for sites 2017. Part of CPP1 Strategic Site Allocation 3,2017-09-21,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6100,43-45 Bonchurch Road Brighton,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6100-43-45-bonchurch-road-brighton.pdf,54.599652,-6.563685,0.02,not owned by a public authority,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6ADMXE419,,6,6,,Previous Permission Lapsed May 2018,2017-09-21,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6102,Old Ship Hotel 31-38 Kings Road Brighton,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6102-old-ship-hotel-31-38-kings-road-brighton.pdf,54.587099,-6.583748,0.03,not owned by a public authority,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PK8RS0DMGC000|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR68DMXE317|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6EDMXE620|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6QDMXE620|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7LDMXE004,,18,18,,Application lapsed 201819. Draft City Plan Part 2 Allocation,2017-09-21,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6106,Eastergate Road Garage Site,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6106-eastergate-road-garage-site.pdf,54.612139,-6.530475,0.07,owned by a public authority,not permissioned,,,,yes,24,24,,Draft City Plan Part 2 Allocation. New Homes for Neighbourhoods site.,2017-09-21,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6107,Bus Garage corner of Whitehawk Road and Henley Road Brighton,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6107-bus-garage-corner-of-whitehawk-road-and-henley-road-brighton.pdf,54.610140,-6.588915,0.44,not owned by a public authority,not permissioned,,,,,13,13,,,2017-10-03,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6109,76 Church Street Brighton (Patrick Moorhead Antiques/warehousing) (Old PO Sorting Office),https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6109-76-church-street-brighton.pdf,54.587285,-6.575760,0.22,not owned by a public authority,not permissioned,,,,,50,50,,Draft City Plan Part 2 Allocation,2017-10-03,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6113,St Aubyns School 76 High Street Rottingdean Brighton (School Campus Area),https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6113-st-aubyns-school-76-high-street-rottingdean-brighton.pdf,54.640703,-6.615056,0.86,not owned by a public authority,permissioned,full planning permission,2019-02-08,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OUD4FWDMJFY00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OUDCQNDMJGK00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR63DMXE175|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR63DMXE176,yes,29,,yes,This listing comprises the PDL part of the site 29 Resi Units of 93 units including remaining 2.54 ha site greenfield playing field . 2015 SHLAA Call for Sites. .Draft City Plan Part 2 Allocation. Application approved 2019,2017-09-21,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6114,Flexer Sacks Wellington Road Portslade,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6114-flexer-sacks-wellington-road-portslade.pdf,54.543792,-6.563532,0.6,not owned by a public authority,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OEVRLLDMIVO00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6KDMXE273|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6MDMXE687|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6UDMXE396,,45,45,,Allocated Shoreham JAAP and Draft City Plan Part 2,2017-10-03,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6116,St Joseph's Rest Home 3-7 Bristol Road Brighton,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6116-st-josephs-rest-home-3-7-bristol-road-brighton.pdf,54.597358,-6.586498,0.16,not owned by a public authority,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OG2KC7DMKB000|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE195,,10,10,,,2017-10-03,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6117,Preston Park Hotel 216 Preston Road Brighton,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6117-preston-park-hotel-216-preston-road-brighton.pdf,54.582186,-6.539457,0.06,not owned by a public authority,permissioned,full planning permission,2018-08-07,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR61DMXE898,yes,22,,,Draft City Plan Part 2 Allocation. Not Started 2019,2017-09-21,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6118,Montpelier Baptist Church (Baptist Tabernacle) Montpelier Place Brighton,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6118-montpelier-baptist-church-baptist-tabernacle-montpelier-place-brighton.pdf,54.579457,-6.572217,0.09,not owned by a public authority,permissioned,full planning permission,2017-12-08,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ONIJJLDMJYS00,yes,24,,,Commenced 2018. Draft City Plan Part 2.,2017-09-25,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6119,Hove Business Centre Fonthill Road Hove,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6119-hove-business-centre-fonthill-road-hove.pdf,54.568577,-6.555654,0.21,not owned by a public authority,permissioned,full planning permission,2016-12-06,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OZTSGSDMHVS00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OZVBOHDM0PA00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR66DMXE712,yes,24,,,Two applications on site one on top of the flat roof BH2014/03742 the other at 11-14 BH2017/03876 Not Started 2019,2017-09-25,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6122,251-253 Preston Road Brighton,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6122-251-253-preston-road-brighton.pdf,54.581533,-6.539616,0.05,owned by a public authority,permissioned,full planning permission,2016-11-03,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR61DMXE353|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR65DMXE742,yes,28,,,Commenced 2018. Draft City Plan Part 2 Allocation.,2017-09-25,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6124,76-79 & 80 Buckingham Road Brighton,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6124-76-79-80-buckingham-road-brighton.pdf,54.586081,-6.571195,0.02,owned by a public authority,permissioned,full planning permission,2019-03-29,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P728V5DMMYG00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR60DMXE040,yes,34,,yes,Commenced 2019. City Plan Part 2 Allocation,2017-09-25,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6136,27 Palmeira Avenue Hove,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6136-27-palmeira-avenue-hove.pdf,54.574099,-6.568333,0.04,not owned by a public authority,permissioned,full planning permission,2015-08-20,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQ1WKADMMTR00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR65DMXE099,yes,6,,,Commenced 2018,2017-09-25,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6137,(EM1) School Road Industrial Area School Road Hove (Rayford House),https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6137-school-road-industrial-area-school-road-hove-rayford-house.pdf,54.557952,-6.554714,0.34,not owned by a public authority,permissioned,other,2016-08-11,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE597|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR61DMXE834,yes,41,,,Technical commencement 2019 BH2015/04606 9 Units. Prior Approval BH2016/02282 32 Units Not Started 2019 41 Total,2017-09-25,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6141,Former Housing Office (George Cooper House) 21-22 Oxford Street Brighton,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6141-former-housing-office-george-cooper-house-21-22-oxford-street-brighton.pdf,54.591977,-6.565877,0.02,owned by a public authority,permissioned,full planning permission,2019-09-12,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PEC0YKDMFQ700,yes,10,,,Planning application approved 2019,2017-09-25,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6142,60-62 & 65 Gladstone Place Brighton,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6142-60-62-65-gladstone-place-brighton.pdf,54.600351,-6.557085,0.16,not owned by a public authority,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7SDMXE626,,10,10,,Pre-application stages. Adjacent to Local Wildlife Site.,2017-10-03,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6143,Combined Engineering depot New England Road,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6143-combined-engineering-depot-new-england-road.pdf,54.586430,-6.563644,1.39,not owned by a public authority,not permissioned,,,,,100,100,,Call for sites 2017. Draft City Plan Part 2 Allocation,2017-10-03,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6145,65 Orchard Gardens Hove,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6145-65-orchard-gardens-hove.pdf,54.565210,-6.549518,0.14,not owned by a public authority,permissioned,full planning permission,2018-08-07,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ODJWIODMH5100,yes,23,,,Not Started 2019,2017-09-25,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6147,The Coach House 1-6 Lions Gardens Withdean Avenue,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6147-the-coach-house-1-6-lions-gardens-withdean-avenue.pdf,54.577078,-6.537014,0.2,not owned by a public authority,permissioned,full planning permission,2018-10-15,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI6NUSDMMFN00,yes,19,,,Net 19 Units Commenced 2019,2017-09-25,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6148,29 - 31 New Church Road Hove,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6148-29-31-new-church-road-hove.pdf,54.561589,-6.565833,0.41,not owned by a public authority,permissioned,full planning permission,2019-08-13,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PB8GE6DMHAI00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7VDMXE578|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7KDMXE052,yes,45,,,Draft City Plan Part 2 Allocation. BH2018/02126 Approved 45 Units.,2017-10-03,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6149,1 - 6 Grand Parade  Brighton,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6149-1-6-grand-parade-brighton.pdf,54.592109,-6.573312,0.06,not owned by a public authority,permissioned,other,2017-06-08,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OOAIJ8DM0K900|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE356,yes,12,,,Development not started on site 201819,2017-09-25,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6150,204 Old Shoreham Road Portslade,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6150-204-old-shoreham-road-portslade.pdf,54.543274,-6.549378,0.07,not owned by a public authority,permissioned,full planning permission,2017-03-09,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE200|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR61DMXE887|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR75DMXE171,yes,8,,,Development not started 2019,2017-09-25,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6153,12 Lyndhurst Road Hove,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6153-12-lyndhurst-road-hove.pdf,54.579149,-6.562054,0.09,not owned by a public authority,permissioned,full planning permission,2016-08-04,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR63DMXE388|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR78DMXE523|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7BDMXE248|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7PDMXE248,yes,6,,,Development not started 2019,2017-09-25,2019-12-16,
http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,SHLAA6155,45-47 Cheapside,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa6155-45-47-cheapside.pdf,54.590501,-6.568283,0.03,not owned by a public authority,not permissioned,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6TDMXE899,yes,9,9,,2017 Call for Sites.,2017-09-25,2019-12-16,
