OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/adur,Adur District Council,ADCBR15,,"Kingston Wharf, Brighton Road, Shoreham-by-Sea","https://www.adur-worthing.gov.uk/media/media,146452,en.pdf",WGS84,523125,105002,1.5,not owned by a public authority,yes,not permissioned,,,https://www.adur-worthing.gov.uk/planning-policy/adur-background-studies-and-info/housing/#shlaa,,140,,,,140.0,140.0,,SHLAA Ref:SH/008/16,This site lies within the Shoreham Harbour Regeneration Area identified as a broad location for change in the Adur Local Plan 2017.  The regeneration of Shoreham Harbour has been a long term aspiration and the redevelopment of the Western Harbour Arm is recognised as a priority for the Shoreham Harbour Partnership. Progress is being made to bring this site forward.,2017-10-16,2018-10-30
http://opendatacommunities.org/id/district-council/adur,Adur District Council,ADCBR16,,"Luxor Cinema, Station Parade, Lancing","https://www.adur-worthing.gov.uk/media/media,146453,en.pdf",WGS84,518232,104346,0.05,not owned by a public authority,yes,permissioned,,2018-05-04,https://planning.adur-worthing.gov.uk/online-applications/,,12,"Conversion and enlargement (including second- floor roof extension and enlargement of rear tower) to provide 12 no. self-contained flats on rear ground, first, second and third floors including associated elevation alterations, balconies and roof terrace together with rear parking, bin and cycle storage, replacement shopfront and new entrance lobby to flats.",,,12.0,12.0,,Planning Ref:AWDM/0969/17,,2017-10-16,2018-10-30
http://opendatacommunities.org/id/district-council/adur,Adur District Council,ADCBR17,,"The Old Town Hall, 142 Albion Street, Southwick","https://www.adur-worthing.gov.uk/media/media,146454,en.pdf",WGS84,524411,105026,0.05,not owned by a public authority,yes,permissioned,full planning permission,2017-11-08,https://planning.adur-worthing.gov.uk/online-applications/,,6,"Application for permitted development for prior approval for change of use from offices Use Class B1a set out over three floor to Use Class C3, 6 residential units",,,6.0,6.0,,Planning Ref: NOTICE/0011/17,,2017-10-16,2018-10-30
http://opendatacommunities.org/id/district-council/adur,Adur District Council,ADCBR19,,"Regal House, 45/49 Penhill Road, Lancing","https://www.adur-worthing.gov.uk/media/media,151924,en.pdf",WGS84,518409,104074,0.05,not owned by a public authority,yes,permissioned,full planning permission,2018-08-23,https://planning.adur-worthing.gov.uk/online-applications/,,7,"Demolition of existing building, construction of a three storey block of flats comprising 3no. one bedroom, 3no. two bedroom and 1no. three bedroom flats together with associated car parking, amenity space and landscaping",,,7.0,7.0,,Planning Ref: AWDM/0948/18,,2018-10-30,2018-10-30
http://opendatacommunities.org/id/district-council/adur,Adur District Council,ADCBR20,,"Lancing Police Station, 101/111 North Road, Lancing","https://www.adur-worthing.gov.uk/media/media,151925,en.pdf",WGS84,518262,104771,0.112,owned by a public authority,yes,not permissioned,,,https://www.adur-worthing.gov.uk/planning-policy/adur-background-studies-and-info/housing/#shlaa,,24,Redevelopment of police station.,,,24.0,24.0,,SHLAA Ref: ADC/025/13,,2018-10-30,2018-10-30
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR2,,Columbia House Columbia Drive,"https://www.adur-worthing.gov.uk/media/media,146482,en.pdf",WGS84,511182,104556,0.97,not owned by a public authority,yes,permissioned,full planning permission,2016-12-15,https://planning.adur-worthing.gov.uk/online-applications/,,102,"Application for permitted development for prior approval for change of use from offices (Use Class B1a) to 102 residential units (Use Class C3) (24 studios, 76 x 1 bed and 2 x 2 bed) with associated parking.",,,,,,Planning Ref: NOTICE/0018/16,,2017-10-16,2018-10-30
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR9,,Parade Flats Field Place Parade,"https://www.adur-worthing.gov.uk/media/media,146488,en.pdf",WGS84,512029,103389,0.109,not owned by a public authority,yes,permissioned,full planning permission,2016-07-04,https://planning.adur-worthing.gov.uk/online-applications/,,5,Addition of 2nd floor in the form of a mansard roof to whole block to provide 5no. two-bedroom flats,,,,,,Planning Ref: AWDM/0599/16,,2017-10-16,2018-10-30
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR11,,"78 Montague Street
Worthing","https://www.adur-worthing.gov.uk/media/media,146491,en.pdf",WGS84,514612,102442,0.2,not owned by a public authority,yes,permissioned,full planning permission,2017-10-12,https://planning.adur-worthing.gov.uk/online-applications/,,5,Conversion of first and second floor and extension to second floor to create 3 no. one bedroom and 2 no. two bedrooms flats,,,,,,Planning Ref: AWDM/0919/17,,2017-10-16,2018-10-30
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR12,,Land South Of 6 Grand Avenue,"https://www.adur-worthing.gov.uk/media/media,146492,en.pdf",WGS84,513408,102113,0.26,not owned by a public authority,yes,permissioned,full planning permission,2017-08-02,https://planning.adur-worthing.gov.uk/online-applications/,,29,"Demolition of existing buildings at 25-26 West Parade and 4 Grand Avenue and residential redevelopment in the form of a block of 29 flats arranged as 3 storeys tall and rising to 8 storeys together with associated 40 car parking spaces (including 31 in basement), new accesses and landscaping",,,,,,Planning Ref: AWDM/1713/16,,2017-10-16,2018-10-30
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR13,,Teville Gate,"https://www.adur-worthing.gov.uk/media/media,146493,en.pdf",WGS84,514653,103296,1.8,not owned by a public authority,yes,not permissioned,,,https://www.adur-worthing.gov.uk/planning-policy/worthing-background-studies-and-info/housing/housing-capacity-shlaa/,,300,,,,,,,SHLAA Ref: WB08039,This site is in private ownership. The Council is  working closely with the new owners of this site to bring forward a planning application. The Council has recently been successful in securing funding from the Governments Local Growth Fund with a view to help unlock brownfield sites like the one. The site has been cleared and a planning application is expected in 2019. This site is an Area of Change in the adopted Core Strategy and a proposed allocation in the emerging Draft Worthing Local Plan. It is also a 'Potential' SHLAA site.,2017-10-16,2018-10-30
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR15,,"Sussex Police Authority, Union Place","https://www.adur-worthing.gov.uk/media/media,146495,en.pdf",WGS84,515006,102838,0.6,owned by a public authority,yes,not permissioned,,,https://www.adur-worthing.gov.uk/planning-policy/worthing-background-studies-and-info/housing/housing-capacity-shlaa/,,128,,,,,,,SHLAA Ref: WB08042,"This privately owned site is an Area of Change in the current Core Strategy (AOC4). The site has increased to include the high street car park and the whole site is now owned by the  Council. The site could deliver a mixed use development comprising residential, commercial and leisure uses. This site is an Area of Change in the adopted Core Strategy and a proposed allocation in the emerging Draft Worthing Local Plan. It is also a 'Potential' SHLAA site.",2017-10-16,2018-10-30
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR16,,Land at Stoke Abbott Road (Civic Centre Site),"https://www.adur-worthing.gov.uk/media/media,146496,en.pdf",WGS84,514677,102935,0.48,in public ownership,yes,not permissioned,,,https://www.adur-worthing.gov.uk/planning-policy/worthing-background-studies-and-info/housing/housing-capacity-shlaa/,,64,,,,,,,SHLAA Ref: WB08044,"This is a Council owned site that is considered capable of delivering both housing and health facilities. The Council is working closely with health providers to assess their requirements for the site.  It is considered that the site could deliver a mixed use scheme with residential, a new purpose built health care hub and parking .This site is an Area of Change in the adopted Core Strategy and a proposed allocation in the emerging Draft Worthing Local Plan. It is also a 'Potential' SHLAA site.",2017-10-16,2018-10-30
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR17,,"Bus Depot, Library Place","https://www.adur-worthing.gov.uk/media/media,146497,en.pdf",WGS84,515068,102537,0.68,not owned by a public authority,yes,not permissioned,,,https://www.adur-worthing.gov.uk/planning-policy/worthing-background-studies-and-info/housing/housing-capacity-shlaa/,,60,,,,,,,SHLAA Ref: WB08046,This privately owned site is included as an Area of Change in the Core Strategy (AOC2).  The owners have indicated their desire to relocate the bus depot and release this site. Decoy Farm (AOC 12) is a potential relocation site if contamination can be addressed. The Council is actively working with the land owners to bring forward this site. It is considered that the site is suitable for a mix of uses including residential.This site is  proposed AOC in the emerging Draft Worthing Local Plan. It is also a 'Potential' SHLAA site.,2017-10-16,2018-10-30
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR18,,Gas holder site Lyndhurst Road,"https://www.adur-worthing.gov.uk/media/media,146498,en.pdf",WGS84,515235,102955,1.17,not owned by a public authority,yes,not permissioned,,,https://www.adur-worthing.gov.uk/planning-policy/worthing-background-studies-and-info/housing/housing-capacity-shlaa/,,85,,,,,,,SHLAA Ref: WB08048,This site is identified as an Area of Change (AOC7) within the Core Strategy. The site is privately owned by 2 separate owners. The owners have confirmed their intention to redevelop the site with the possibility of a comprehensive development. An application to demolish the redundant gasholder onsite has recently been approved and the gasholder has now been demolished.This site is a proposed AOC in the emerging Draft Worthing Local Plan. It is also a 'Potential' SHLAA site.,2017-10-16,2018-10-30
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR19,,22 Lyndhurst Road,"https://www.adur-worthing.gov.uk/media/media,146499,en.pdf",WGS84,515551,102969,0.201,not owned by a public authority,yes,not permissioned,,,https://www.adur-worthing.gov.uk/planning-policy/worthing-background-studies-and-info/housing/housing-capacity-shlaa/,,24,,,,,,,SHLAA Ref:WB08168,"This is a privately owned site. The site was formerly used by the NHS for nurses accommodation. The ground floor was last used on a temporary basis as office space to help decant for an Endoscopy department enlargement. The site was surplus to requirements and was put up for sale as a development opportunity. Permisison has since been granted for temporary homeless accomodation for up to 5 years. However, an application has been submitted and refused (not on principle of residential) and now subject of an appeal for 30 residential units. The site is promotes through the SHLAA as a potential housing site and could deliver at least 24 units.",2017-10-16,2018-10-30
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR20,,"Grafton Multi Storey Car Park, Augusta place","https://www.adur-worthing.gov.uk/media/media,146500,en.pdf",WGS84,514700,102370,0.58,owned by a public authority,yes,not permissioned,,,https://www.adur-worthing.gov.uk/planning-policy/worthing-background-studies-and-info/housing/housing-capacity-shlaa/,,113,,,,,,,SHLAA Ref: WB08180,"This is a public owned site. The site is identified as an Area of Change (AOC 3) within the Core Strategy. This site has an opportunity to deliver a mixed used development of commercial, leisure and residential. Recent capacity work indicates that some 113 dwellings could be delivered on this site. The Council is actively supporting the redevelopment of this key site. The site is a proposed allocation in the Draft Worthing Local Plan and a 'Potential' site in the SHLAA.",2017-10-16,2018-10-30
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR21,,7 The Steyne,"https://www.adur-worthing.gov.uk/media/media,146501,en.pdf",WGS84,515099,102571,0.38,not owned by a public authority,yes,permissioned,full planning permission,2018-09-04,https://www.adur-worthing.gov.uk/planning-policy/worthing-background-studies-and-info/housing/housing-capacity-shlaa/,,10,Conversion pf No 7 to provide 3 no two bedroom apartments and 1 no two bedroom maisonette and erection of infill building to provide 3 no three bedroom apartments and 3 no two bedroom apartments.,,,,,,Planning Ref: AWDM/0063/17,,2017-10-16,2018-10-30
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR25,,"The Timothy Shelley, 47-49 Chapel","https://www.adur-worthing.gov.uk/media/media,146505,en.pdf",WGS84,514859,102757,0.035,not owned by a public authority,yes,permissioned,full planning permission,2017-11-30,https://planning.adur-worthing.gov.uk/online-applications/,,5,"Creation of 5 residential flats (4 x 1 bedroom flats and 1 x 2 bedroom flat), including the construction of a rear roof dormer and velux roof light and 3 windows to the rear elevation and 1 window to the side elevation.",,,,,,Planning Ref: AWDM/1409/17,This site is in private ownership.  A new application has been submitted and approved which reduces number of units from 7 to 5 .,2017-10-16,2018-10-30
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR27,,59 Warren Road,"https://www.adur-worthing.gov.uk/media/media,151928,en.pdf",WGS84,513820,105235,0.118,not owned by a public authority,yes,permissioned,full planning permission,2018-07-05,https://planning.adur-worthing.gov.uk/online-applications/,,5,Demolition of existing house and development with 5 dwellings.,,,,,,Planning Ref: AWDM/0326/18,,2018-10-30,2018-10-30
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR28,,"The Downview, Downview Road","https://www.adur-worthing.gov.uk/media/media,151929,en.pdf",WGS84,513366,103290,0.075,owned by a public authority,yes,permissioned,full planning permission,2018-06-19,https://planning.adur-worthing.gov.uk/online-applications/,,9,Conversion and alterations to form 9 residential units comprising 7 x 1 bed units and 2 x 2 bed units.,,,,,,Planning Ref: AWDM/1834/17,,2018-10-30,2018-10-30
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR29,,7-11 Ardsheal Road,"https://www.adur-worthing.gov.uk/media/media,151938,en.pdf",WGS84,514431,104560,0.023,not owned by a public authority,yes,permissioned,full planning permission,2018-07-25,https://planning.adur-worthing.gov.uk/online-applications/,,5,"Conversion of ancillary retail,office and storage space above shops to 5 flats.",,,,,,Planning Ref: AWDM/0294/18,,2018-10-30,2018-10-30
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR30,,"Wheatsheaf, Richmond Road","https://www.adur-worthing.gov.uk/media/media,151930,en.pdf",WGS84,514891,102817,0.028,not owned by a public authority,yes,not permissioned,,,https://www.adur-worthing.gov.uk/planning-policy/worthing-background-studies-and-info/housing/housing-capacity-shlaa/,,6,,,,,,,SHLAA Ref: WB18002,"This is a privately owned site. Planning permission has been refused but it is considered vthat a well designed scheme could deliver 6 units. Therefore, it has been identified in the SHLAA as a potential site.",2018-10-30,2018-10-30
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR31,,12 Shelley Road,"https://www.adur-worthing.gov.uk/media/media,151931,en.pdf",WGS84,514632,102599,0.037,not owned by a public authority,yes,permissioned,full planning permission,2018-10-19,https://planning.adur-worthing.gov.uk/online-applications/,,6,Change of use of British Cross centres and offices to 6 flats,,,,,,Planning Ref AWDM/1074/18,,2018-10-30,2018-10-30
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR32,,"Church House, Church Road","https://www.adur-worthing.gov.uk/media/media,151932,en.pdf",WGS84,513140,104000,0.0271,not owned by a public authority,yes,permissioned,full planning permission,2018-04-20,https://planning.adur-worthing.gov.uk/online-applications/,,13,Retention and conversion of existing buildings and demolition of existing two storey residential buildings and redevelopment to provide 13 affiordable residential units.,,,,,,Planning Ref: AWDM/0144/18,,2018-10-30,2018-10-30
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR33,,Jubilee Hall and 10 Greenland Road,"https://www.adur-worthing.gov.uk/media/media,151933,en.pdf",WGS84,512183,105154,0.214,not owned by a public authority,yes,pending decision,,,https://planning.adur-worthing.gov.uk/online-applications/,,14,"Demolition of Jubilee Hall and No. 10 Greenland Road and erection of 7no. Three-bedroom and 2no. Two-bedroom houses and 1no. Block of 5no. Two-bedroom flats with associated landscaping, car parking, car barn and vehicular access drive.",,,,,,Planning Ref: AWDM/0263/18,The site is pending decision but officers have recommended approval . The SHLAA assessesd the site as a potential site.,2018-10-30,2018-10-30
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR34,,"Newlife Church, 113 Salvington Road","https://www.adur-worthing.gov.uk/media/media,151934,en.pdf",WGS84,512244,105188,0.063,not owned by a public authority,yes,pending decision,,,https://planning.adur-worthing.gov.uk/online-applications/,,7,Demolition of Durrington New Life Church and erection of part two/part three-storey flat block consisting of 7 no. 2-bedroom flats with associated landscaping and car parking accessed off Salvington Road and Greenland Road.,,,,,,Planning Ref: AWDM/0271/18,The site is pending decision but officers have recommended approval . The SHLAA assessesd the site as a potential site.,2018-10-30,2018-10-30
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR35,,Caravan Club. Titnore Way,"https://www.adur-worthing.gov.uk/media/media,151935,en.pdf",WGS84,510479,104607,2.7,owned by a public authority,yes,not permissioned,,,https://www.adur-worthing.gov.uk/planning-policy/worthing-background-studies-and-info/housing/housing-capacity-shlaa/,,75,,,,,,,SHLAA Ref: WB08138,"The site being  proposed as a residential allocation in the Draft Worthing Local Plan 2018. In conclusion, it is considered that this site suitable, available, achievable with an expected delivery within the next five years and is therefore a 'potential' site for the SHLAA study.",2018-10-30,2018-10-30
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR38,,Centenary House,"https://www.adur-worthing.gov.uk/media/media,151936,en.pdf",WGS84,512651,104337,3.88,owned by a public authority,yes,not permissioned,,,https://www.adur-worthing.gov.uk/planning-policy/worthing-background-studies-and-info/housing/housing-capacity-shlaa/,,100,,"To include 10,000sqm's of employment floorspace.",,,,,SHLAA Ref:WB16006,"The site being  proposed as a mixed use site (employment and residential uses) as an Area of Change within the  Draft Worthing Local Plan 2018. In conclusion, it is considered that this site suitable, available, achievable and deliverable and is therefore a 'potential' site for the SHLAA study.",2018-10-30,2018-10-30
http://opendatacommunities.org/id/district-council/worthing,Worthing Borough Council,WBCBR39,,"HMRC,Barrington Road","https://www.adur-worthing.gov.uk/media/media,151937,en.pdf",WGS84,512570,103088,6.8,not owned by a public authority,yes,not permissioned,,,https://www.adur-worthing.gov.uk/planning-policy/worthing-background-studies-and-info/housing/housing-capacity-shlaa/,,250,,"To include 2,500sqm's of B1  floorspace",,,,,SHLAA Ref: WB13002,"The site being  proposed as a mixed use site (employment and residential uses) as an Area of Change within the  Draft Worthing Local Plan 2018. In conclusion, it is considered that this site suitable, available, achievable and deliverable and is therefore a 'potential' site for the SHLAA study.",2018-10-30,2018-10-30
