entry-date,organisation,site,site-address,site-plan-url,deliverable,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2018-12-18,local-authority-eng:SHF,S03358,130-142 Langsett Road Sheffield S6 2UB,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.396297,-1.489321,0.08,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S00164,"121 Duke Street, S2 5QL",https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.380771,-1.45663,0.07,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03291,250 Lancing Road Sheffield S2 4EX,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.36744,-1.468803,0.02,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03278,Land Between Athol Road And Smithy Wood Road Athol Road Sheffield,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.351323,-1.483098,0.24,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03262,"Musgrave Road, Shirecliffe",https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.409436,-1.477525,0.44,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03325,Ball Inn Myrtle Road Sheffield S2 3HR,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,,,53.360271,-1.461618,0.2,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S00672,"Musgrave Road Housing Clearance Site (E3 and E4), (Shirecliffe 2)",https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.408749,-1.475964,0.17,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03383,40-50 Castle Square Sheffield S1 2GF,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.382681,-1.465381,0.09,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03386,Site Of 82-84 Winter Street Sheffield S3 7ND,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,,,53.383517,-1.488036,0.11,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03390,Clamark House 55-65 Stalker Lees Road Sheffield S11 8NP,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.369507,-1.489411,0.17,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03394,North Church House 84 Queen Street City Centre Sheffield S1 2DW,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.384602,-1.469081,0.06,,,2018-12-18,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S02739,10 Roman Ridge Road Sheffield S9 1GD,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.416786,-1.421707,0.05,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S02217,Blenheim Reach 861 Ecclesall Road Sheffield S11 8TH,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,,,53.363884,-1.506951,0.1,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03411,UFI Limited 1 Young Street Sheffield S1 4UP,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,,,53.374388,-1.477795,0.19,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S02180,Former Head Post Office Fitzalan Square Sheffield S1 1AB,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,,,53.382006,-1.464445,0.44,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S02171,"Salvation Army Church, Queen Street, Mosborough, Sheffield S20 5BP",https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.325255,-1.364936,0.04,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03429,209 High Street Ecclesfield Sheffield S35 9XB,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.438291,-1.46166,0.1,,,2018-12-18,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03455,Stocksbridge Club And Institute New Road Stocksbridge Sheffield S36 2EJ,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.480777,-1.58473,0.23,,,2018-12-18,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03362,245 Ecclesall Road Sheffield S11 8JE,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.372172,-1.485268,0.46,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S00756,"12 Moore Street, 184, 190 Fitzwilliam Street and Stokes Warehouse, Thomas Street, Sheffield S3 7UQ",https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.375982,-1.476924,0.47,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S02738,University Of Sheffield 85 Wilkinson Street Sheffield S10 2GJ,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.378981,-1.488549,0.12,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S02779,Willis House Peel Street Sheffield S10 2PQ,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.376952,-1.500031,0.16,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S02793,Land Adjoining 329 Chesterfield Road Sheffield S8 0RU,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.352835,-1.481599,0.04,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S02817,The Old Dairy Broadfield Road Sheffield S8 0XQ,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.359756,-1.477496,0.06,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S02717,Studio 557 Brook House 557 Ecclesall Road Sheffield S11 8PR,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.368505,-1.49813,0.04,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S02856,Land To The Rear Of 337 To 359 Middlewood Road Sheffield S6 1TH,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.41186,-1.505785,0.07,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S02858,Land At Main Road Ross Street And Whitwell Street Sheffield S9 4QL,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,,,53.383796,-1.406273,0.61,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S02859,Baldwins Omega Ltd Brincliffe Hill Sheffield S11 9DF,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.361836,-1.5054,0.83,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S02711,Minalloy House 10-16 Regent Street And 2 Pitt St Sheffield S1,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,,,53.380475,-1.480596,0.05,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S00991,"Site of Darnall Medical Aid Society, Fisher Lane, Sheffield, S9 4RP",https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.387553,-1.41205,0.1,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S02906,Land At 7-17 Copper Street And 26-34 Trinity Street Sheffield S3,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,,,53.386527,-1.473345,0.19,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03720,Midhurst Road Residential Home 21 Midhurst Road Sheffield S6 1EY,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.423964,-1.502193,0,,,2018-12-18,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S02641,Site Of 252 Deer Park Road Sheffield S6 5NH,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.393717,-1.525433,0.19,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03457,Quicksilver 32 Castle Street Sheffield S3 8LT,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.384138,-1.464439,0.02,,,2018-12-18,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S02915,HSBC 79 Hoyle Street Sheffield S3 7EW,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.387113,-1.478065,1.02,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S02610,Land At Junction With Finchwell Road Quarry Road Handsworth Sheffield S13 9AZ,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,,,53.376276,-1.38978,0.36,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S00750,Former Eon Works Earl Street Sheffield S1 4PY,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.375526,-1.470974,0.15,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03063,Land East Of Britannia Road And North Of High Hazels Park Infield Lane Sheffield S9 4PE,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.3866,-1.405826,1.04,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S02599,Former East Hill Primary/ Secondary School East Bank Road Sheffield S2 3PX,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.369219,-1.458899,3.28,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S01353,"800 Gleadless Road, Sheffield",https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.350905,-1.438064,0.2,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03198,"Collinson Road/Adrian Cres, Parson Cross",https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.421239,-1.473176,0.58,,,2018-12-18,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S01361,"Site Of TTS Car Sales Ltd, Archer Road, Sheffield",https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.345678,-1.490248,0.12,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S01381,"Land Adjacent to 24 Bassledene Road, Sheffield",https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.366525,-1.428432,0.16,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03220,Junction Road,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.360297,-1.350781,0.57,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S01820,St Judes Church Copper Street Sheffield S3 7AG,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.386599,-1.472846,0.06,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S02299,Globe II Business Centre 128 Maltravers Road Sheffield S2 5AZ,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,,,53.382833,-1.448525,1.08,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S00759,Radford Street/ Upper Allen Street/ Netherthorpe Road,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,,,53.384976,-1.481033,0.48,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03741,50 High Street City Centre Sheffield S1 1QH,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.382537,-1.466508,0.2,,,2018-12-18,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S00180,Land Adjacent To 237a Main Road Wharncliffe Side Sheffield,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,,,53.448222,-1.553045,0.36,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S01478,"Weakland Drive, Weakland Crescent",https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.343982,-1.390935,1.2,,,2017-12-05,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03655,Parkhead House 26 Carver Street Sheffield S1 4FS,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.380266,-1.474364,0.14,,,2018-12-18,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03397,282 Glossop Road Sheffield S10 2HS,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.380256,-1.481853,0.01,,,2018-12-18,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03663,Communication House Vauxhall Road Sheffield S9 1LD,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.420834,-1.41757,0.09,,,2018-12-18,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03666,Car World Yorkshire Site Of 164 To 176 London Road Sheffield S2 4LT,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.369215,-1.477214,0.05,,,2018-12-18,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03683,570 Barnsley Road Sheffield S5 6UA,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.409111,-1.451546,0.04,,,2018-12-18,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03758,"Broompark House, 200-208 Broomhall Street, Sheffield S3 7SQ",https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.375984,-1.483448,0.03,,,2018-12-18,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03696,A A Design LTD Unit 2 Aizlewood Road Sheffield S8 0YX,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.360825,-1.477599,0.04,,,2018-12-18,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03815,"95 Mary Street, Sheffield S1 4RT",https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,,,53.37397,-1.469854,0.04,,,2018-12-18,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03817,"Park Hill Estate, Duke Street (PHASE 3)",https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.379055,-1.457844,1.08,,,2018-12-18,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03784,Sheffield Dragons College Of Martial Arts 36-38 Market Square Sheffield S13 7JX,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.358457,-1.36926,0.06,,,2018-12-18,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03644,Park Hill (Phase 2),https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.379887,-1.458975,1.62,,,2018-12-18,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03785,Castle House Lady's Bridge Sheffield S3 8HT,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,,,53.385646,-1.463446,0.07,,,2018-12-18,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03652,Pyramid Carpets 709 Chesterfield Road Sheffield S8 0SL,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.343821,-1.477579,0.19,,,2018-12-18,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03792,Bison Lock And Door Co Ltd58-60 Infirmary RoadSheffieldS6 3DD,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.390358,-1.480987,0.02,,,2018-12-18,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03793,Bailey Street Garage39 Bailey StreetSheffieldS1 4EH,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.382491,-1.475037,0.15,,,2018-12-18,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03796,Bessemer House59 Carlisle Street EastSheffieldS4 7QN,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,,,53.394271,-1.451228,0.1,,,2018-12-18,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03775,250 Thompson Hill Sheffield S35 4JW,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.472134,-1.502745,0.2,,,2018-12-18,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03701,Waggon And Horses 236 Gleadless Road Sheffield S2 3AF,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.359467,-1.465721,0.05,,,2018-12-18,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03710,South Yorkshire Probation Service 365 Southey Green Road Sheffield S5 7QE,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.420578,-1.472696,0.1,,,2018-12-18,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03721,Ebenezer Chapel South Road Walkley Sheffield S6 3TD,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.3931,-1.501064,0.04,,,2018-12-18,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03725,90 Trippet Lane/8 Bailey Lane Sheffield S1 4EL,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.381831,-1.475277,0.03,,,2018-12-18,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03727,Garage Site Adjacent Working Mens Club Smithy Wood Road Woodseats Sheffield S8 0NW,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,,,53.35055,-1.482153,0.75,,,2018-12-18,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03730,52-56 Garden Street Sheffield S1 4BJ,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.383817,-1.47716,0.04,,,2018-12-18,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03762,3 West BarSheffieldS3 8P,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.385008,-1.467443,0.05,,,2018-12-18,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03782,8-10 Manchester Road Stocksbridge SheffieldS36 2RD,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.477976,-1.56783,0.04,,,2018-12-18,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03786,Croft Acres 15 Hibberd RoadSheffieldS6 4RE,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.401889,-1.513339,0.13,,,2018-12-18,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
2018-12-18,local-authority-eng:SHF,S03738,Land At Former Dial House Club 72 Far Lane Sheffield S6 4FF,https://www.sheffield.gov.uk/content/sheffield/home/planning-development/housing-land-sites.html,yes,,53.407862,-1.51176,0.2,,,2018-12-18,,0edf56e3a97bc3b2118b3d811737d21c369efaf48952ad7e2038f05074854670
