entry-date,organisation,site,site-address,site-plan-url,deliverable,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2018-12-31,local-authority-eng:SGC,72,Land Off The High Street Hanham Bristol South Gloucestershire,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NUGV9POKKIQ00,yes,,51.45048,-2.5186,0.9,54,54,2017-12-31,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,74,Land Off Beaufort Road Downend Bristol South Gloucestershire,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OAYM1VOKMYZ00,yes,,51.49706,-2.48622,0.26,0,0,2017-12-31,2019-01-04,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,76,11 Willow Way Coalpit Heath Bristol South Gloucestershire,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N3VJL9OK7T000,yes,,51.52702,-2.47134,0.17,0,0,2017-12-31,2019-01-04,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,79,Land To The Rear Of 61-67 Cleeve Hill Downend Bristol South Gloucestershire BS16 6HQ,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O6YH9XOKK5O00,yes,,51.49157,-2.50701,0.96,12,12,2017-12-31,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,80,Frenchay Hospital Beckspool Road Frenchay South Gloucestershire BS16 1JE,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NZI6VZOKFMP00,yes,,51.49627,-2.52156,4.54,8,8,2017-12-31,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,81,Charlton Hayes Parcels H3 H4 And H5 North Field Filton South Gloucestershire BS34 7QD,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O48TYHOKID400,yes,,51.52757,-2.58576,3.7,23,23,2017-12-31,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,85,1-13 (excluding 11) High Street Kingswood Bristol South Gloucestershire BS15 4AA,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O340NMOKHOG00,yes,,51.46265,-2.50569,0.13,9,9,2017-12-31,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,86,Land Rear Of 160-166 Station Road Filton Bristol South Gloucestershire BS34 7JW,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O100OMOKGEM00,yes,,51.50763,-2.56347,0.2,9,9,2017-12-31,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,87,34-36 Overnhill Road Downend Bristol South Gloucestershire BS16 5DP,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NOPC9ROKHA600,yes,,51.48312,-2.51251,0.12,0,0,2017-12-31,2019-01-04,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,89,Hanson Social Club Barnhill Road Chipping Sodbury Bristol South Gloucestershire BS37 6AY,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O9YCQ9OKMEO00,yes,,51.54034,-2.40034,0.18,0,0,2017-12-31,2019-01-04,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,91,Portland Building Portland Street Staple Hill South Gloucestershire BS16 4PS,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OD6ZB4OKGDT00,yes,,51.47677,-2.50936,0.14,8,8,2017-12-31,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,92,24-50 South Parade Yate South Gloucestershire BS37 4BB,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OF8XP3OK0CW00,yes,,51.53912,-2.41264,0.07,0,0,2017-12-31,2019-01-04,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,97,The Cherry Tree 128 West Street Oldland Common Bristol South Gloucestershire BS30 9QR,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O103JMOKGEU00,yes,,51.4392,-2.47188,0.09,7,7,2017-12-31,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,98,Greenaways Land At Woodmans Road Chipping Sodbury,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NIH9OEOK7T000,yes,,51.53515,-2.39042,0.22,0,0,2017-12-31,2019-01-04,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,99,1 Gayner Road Filton Bristol South Gloucestershire BS7 0SP,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NZRSRTOKFSN00,yes,,51.50432,-2.57731,0.06,6,6,2017-12-31,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,101,Warmley Court 33 Deanery Road Kingswood South Gloucestershire BS15 9JB,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OG4M08OKI5W00,yes,,51.46041,-2.48178,0.19,12,12,2017-12-31,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,102,46 High Street Formerly Bollywood Spice Warmley Bristol South Gloucestershire BS15 4NF,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NCB1UQOK0BR00,yes,,51.4598,-2.47625,0.13,6,6,2017-12-31,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,106,Collins Avenue Little Stoke Bristol South Gloucestershire BS34 6JZ,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OWA6I7OKJRU00,yes,,51.52577,-2.55669,0.34,15,15,2017-12-31,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,107,Parcel LC2 Charlton Boulevard Patchway South Gloucestershire BS34 5BN,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OBSPGAOKFQ900,yes,,51.52232,-2.5832,0.65,52,52,2017-12-31,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,108,"Charlton Hayes Parcels H11, H12 & H13, North Field, Filton Bristol BS34 5GZ",https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OHJZWROKIZD00,yes,,51.52832,-2.58431,3.87,100,100,2017-12-31,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,109,Kerr House Residential Home 50 Morley Road Staple Hill South Gloucestershire BS16 4QD,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OFAY16OKHLV00,yes,,51.47523,-2.5041,0.32,9,9,2017-12-31,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,110,Plot MU5 Land At Junction Of Hayes Way Charlton Boulevard Patchway South Gloucestershire BS34 5AG,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OCS7L7OKG6T00,yes,,51.52675,-2.57687,0.53,42,42,2017-12-31,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,111,Plot MU6 Land At Junction Of Hayes Way Charlton Boulevard Patchway South Gloucestershire BS34 5AG,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OCS7IVOKG6R00,yes,,51.52737,-2.57386,0.55,60,60,2017-12-31,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,112,Rawlings And Sons Bristol Ltd Cecil Road Kingswood South Gloucestershire BS15 8NA,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O6X3CLOKK4N00,yes,,51.46133,-2.50871,0.17,29,29,2017-12-31,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,113,The Council Offices Castle Street Thornbury South Gloucestershire BS35 1HF,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O3DFF5OKHU500,yes,,51.6109,-2.5282,1,61,61,2017-12-31,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,114,72 Magpie Bottom Lane Kingswood Bristol South Gloucestershire BS15 8HD,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OZ5UD5OKLFL00,yes,,51.45319,-2.51658,0.67,9,9,2018-12-31,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,115,Bridge House Farm Siston Common Siston Bristol South Gloucestershire BS30 5LS,https://developments.southglos.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,yes,,51.46759,-2.48318,0.44,8,8,2018-12-31,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,116,41-43A Deanery Road Kingswood Bristol South Gloucestershire BS15 9JB,https://developments.southglos.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,yes,,51.46028,-2.48057,0.09,6,6,2018-12-31,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,117,Land Rear Of 57 Court Farm Road Longwell Green Bristol South Gloucestershire BS30 9AD,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?keyVal=OW4CM3OKJNW00&activeTab=summary,yes,,51.43329,-2.49672,0.35,5,5,2018-12-31,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,118,Frenchay Hospital Beckspool Road Frenchay South Gloucestershire BS16 1JE,https://developments.southglos.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,yes,,51.49627,-2.52156,0.29,7,7,2018-12-31,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,119,21 Portland Street Staple Hill South Gloucestershire BS16 4PT,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?keyVal=OXEHMCOKKDV00&activeTab=summary,yes,,51.47656,-2.51069,0.07,8,8,2018-12-31,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,120,Land Off New Road Tytherington Wotton Under Edge South Gloucestershire GL12 8UP,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?keyVal=OBFV36OKFJU00&activeTab=summary,yes,,51.5945,-2.48033,0.52,7,7,2018-12-31,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,122,180-182 Gloucester Road Patchway Bristol South Gloucestershire BS34 5BD,https://developments.southglos.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,yes,,51.53099,-2.56897,0.16,7,7,2018-12-31,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,124,Redmay Wotton Road Rangeworthy South Gloucestershire BS37 7LZ,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?keyVal=OONIN2OKMZA00&activeTab=summary,yes,,51.56895,-2.44592,0.3,0,0,2018-12-31,2019-01-04,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,125,Amberley Lodge 4 Broad Lane Yate Bristol South Gloucestershire BS37 7LA,https://developments.southglos.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,yes,,51.55187,-2.42161,0.19,0,0,2018-12-31,2019-01-04,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,126,Land To The Rear Of Holmelea House Tanhouse Lane Yate Bristol South Gloucestershire BS37 7LP,https://developments.southglos.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,yes,,51.56302,-2.43497,0.59,7,7,2018-12-31,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,127,Royal Archer Public House 5 Lees Hill Kingswood Bristol South Gloucestershire BS15 4TL,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?keyVal=OU461DOKIJS00&activeTab=summary,yes,,51.46782,-2.50006,0.18,0,0,2018-12-31,2019-01-04,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,129,11 Hortham Lane Almondsbury Bristol South Gloucestershire BS32 4JH,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?keyVal=O8E0OHOKLFK00&activeTab=summary,yes,,51.55863,-2.5534,0.57,9,9,2018-12-31,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,130,The Gloucester 83 Gloucester Road North Filton Bristol South Gloucestershire BS34 7PT,https://developments.southglos.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,yes,,51.50612,-2.57726,0.07,0,0,2018-12-31,2019-01-04,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,131,Severn Beach United Church Beach Avenue Severn Beach South Gloucestershire BS35 4PD,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?keyVal=OLVZACOKLD200&activeTab=summary,yes,,51.56298,-2.6654,0.09,0,0,2018-12-31,2019-01-04,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,132,Land At North Road Yate Bristol South Gloucestershire BS37 7LQ,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?keyVal=OD399XOKGBI00&activeTab=summary,yes,,51.55054,-2.43492,1.25,7,7,2018-12-31,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,134,The Cherry Tree 128 West Street Oldland Common Bristol South Gloucestershire BS30 9QR,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?keyVal=OME015OK02R00&activeTab=summary,yes,,51.4392,-2.47188,0.09,0,0,2018-12-31,2019-01-04,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,135,Land At Cabot Court Gloucester Road North Filton Bristol South Gloucestershire BS7 0SH,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?keyVal=OLFE1YOKL3J00&activeTab=summary,yes,,51.50187,-2.57961,0.11,9,9,2018-12-31,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,137,Amberley Lodge 4 Broad Lane Yate Bristol South Gloucestershire BS37 7LA,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OP4OPDOKFLS00,yes,,51.55187,-2.42161,0.83,9,9,2018-12-31,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,138,North Avon Magistrates Court Kennedy Way Yate Bristol South Gloucestershire BS37 4PY,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P492BHOKGN300,yes,,51.53972,-2.41684,0.75,45,45,2018-12-31,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,139,The Shant Crown Road Kingswood Bristol South Gloucestershire BS15 1PR,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OS08M3OKHAS00,yes,,51.4694,-2.5077,0.22,10,10,2018-12-31,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,140,Former Education Centre Richmond Road Mangotsfield Bristol South Gloucestershire BS16 9EZ,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ORSSNIOKH6600,yes,,51.48545,-2.48576,0.39,15,15,2018-12-31,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,141,6A The Square Broad Street Staple Hill Bristol South Gloucestershire BS16 5LR,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OWU1HROKK1Q00,yes,,51.4816,-2.50457,0.07,6,6,2018-12-31,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,142,Frenchay Hospital Phase 3A Beckspool Road Frenchay South Gloucestershire BS16 1NE,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OXXA7TOKKOC00,yes,,51.49683,-2.51937,0.75,41,41,2018-12-31,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,143,Tennis Courts Near 67 Cleeve Hill Downend Bristol South Gloucestershire BS16 6EU,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OYHF1DOKL1E00,yes,,51.49172,-2.50837,0.25,9,9,2018-12-31,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,144,Winstone House Beacon Lane Winterbourne Bristol South Gloucestershire BS36 1JU,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OZXJMKOKLUA00,yes,,51.52319,-2.51264,0.1,5,5,2018-12-31,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,145,Barnes Court Whitley Mead Stoke Gifford Bristol South Gloucestershire BS34 8XT,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P0JC1QOKM6I00,yes,,51.5096,-3.0631,0.35,10,10,2018-12-31,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,146,Frenchay Hospital Phase 2 Frenchay Park Road Frenchay Bristol South Gloucestershire BS16 1LE,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OM8LFUOKLKT00,yes,,51.49646,-2.52886,3.38,79,79,2018-12-31,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
2018-12-31,local-authority-eng:SGC,147,Almondsbury Squash Club Oaklands Drive Almondsbury Bristol South Gloucestershire BS32 4AB,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P98J6EOKJLS00,yes,,51.55052,-2.57182,0.61,10,10,2018-12-31,,8a5308d4b8e5c240e9120685c52b3b94e44e0c87dbf582eb09f6dfe928bb9d2a
