entry-date,organisation,site,site-address,site-plan-url,deliverable,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-12-19,local-authority-eng:AYL,AYL110,"Kingfisher House, 61 Walton Street, Aylesbury",https://www.aylesburyvaledc.gov.uk/housing-economic-land-availability-assessment-helaa,yes,,51.813696,-0.808652,0.42,48,48,2017-12-19,,cbb91282b432b55301917b3bae8f36f5c2172a95f3ed516ebd560df9fbdbdfaf
2017-12-19,local-authority-eng:AYL,AYL111,"Wing House, 5 Britannia Street, Aylesbury",https://www.aylesburyvaledc.gov.uk/housing-economic-land-availability-assessment-helaa,yes,,51.817735,-0.810562,0.03,18,18,2017-12-19,,cbb91282b432b55301917b3bae8f36f5c2172a95f3ed516ebd560df9fbdbdfaf
2017-12-19,local-authority-eng:AYL,AYL115,"Rabans Lane, Aylesbury",https://www.aylesburyvaledc.gov.uk/housing-economic-land-availability-assessment-helaa,yes,,51.823765,-0.847259,6.6,200,200,2017-12-19,,cbb91282b432b55301917b3bae8f36f5c2172a95f3ed516ebd560df9fbdbdfaf
2017-12-19,local-authority-eng:AYL,AYL116,"Western House, 14 Rickfords Hill",https://www.aylesburyvaledc.gov.uk/housing-economic-land-availability-assessment-helaa,yes,,51.815735,-0.815533,0.04,15,15,2017-12-19,,cbb91282b432b55301917b3bae8f36f5c2172a95f3ed516ebd560df9fbdbdfaf
2017-12-19,local-authority-eng:AYL,AYL123,37 Bicester Road,https://www.aylesburyvaledc.gov.uk/housing-economic-land-availability-assessment-helaa,yes,,51.821597,-0.818208,0.05,8,8,2017-12-19,,cbb91282b432b55301917b3bae8f36f5c2172a95f3ed516ebd560df9fbdbdfaf
2017-12-19,local-authority-eng:AYL,BUC005,Police Station and Land adjacent 38 Moreton Road,https://www.aylesburyvaledc.gov.uk/housing-economic-land-availability-assessment-helaa,yes,,52.003363,-0.985464,0.21,13,13,2017-12-19,,cbb91282b432b55301917b3bae8f36f5c2172a95f3ed516ebd560df9fbdbdfaf
2017-12-19,local-authority-eng:AYL,BUC060,"Land to south of the A421 and east of A413, London Road",https://www.aylesburyvaledc.gov.uk/housing-economic-land-availability-assessment-helaa,yes,,51.989857,-0.970841,5.1,117,117,2017-12-19,,cbb91282b432b55301917b3bae8f36f5c2172a95f3ed516ebd560df9fbdbdfaf
2017-12-19,local-authority-eng:AYL,BUC061,"Bridge Street, Buckingham",https://www.aylesburyvaledc.gov.uk/housing-economic-land-availability-assessment-helaa,yes,,51.999385,-0.986049,0.59,103,103,2017-12-19,,cbb91282b432b55301917b3bae8f36f5c2172a95f3ed516ebd560df9fbdbdfaf
2017-12-19,local-authority-eng:AYL,BUC064,Land between Bridge Street and Well Street (Neighbourhood Plan Site 'K'),https://www.aylesburyvaledc.gov.uk/housing-economic-land-availability-assessment-helaa,yes,,52.035142,-1.001816,0.22,28,28,2017-12-19,,cbb91282b432b55301917b3bae8f36f5c2172a95f3ed516ebd560df9fbdbdfaf
2017-12-19,local-authority-eng:AYL,SHM015,"The Lindens Care Home, Stoke House, Fenny Road",https://www.aylesburyvaledc.gov.uk/housing-economic-land-availability-assessment-helaa,yes,,51.972119,-0.716454,0.91,12,12,2017-12-19,,cbb91282b432b55301917b3bae8f36f5c2172a95f3ed516ebd560df9fbdbdfaf
2017-12-19,local-authority-eng:AYL,SMD011,"Bucks Sport and Social Club, Lower Road",https://www.aylesburyvaledc.gov.uk/housing-economic-land-availability-assessment-helaa,yes,,51.794942,-0.806232,3.73,100,100,2017-12-19,,cbb91282b432b55301917b3bae8f36f5c2172a95f3ed516ebd560df9fbdbdfaf
2017-12-19,local-authority-eng:AYL,WTV024,"Mount Pleasant, Tamarisk Way",https://www.aylesburyvaledc.gov.uk/housing-economic-land-availability-assessment-helaa,yes,,51.795106,-0.781822,1.03,27,27,2017-12-19,,cbb91282b432b55301917b3bae8f36f5c2172a95f3ed516ebd560df9fbdbdfaf
