entry-date,organisation,site,site-address,site-plan-url,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
,local-authority-eng:SWD,s0125,"Falcon House, Fleming Way Car Park, Debenhams and 17 The Parade",,51.562069,-1.782885,0.845724,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,s0126,One Sanford Street,,51.561682,-1.782989,0.143576,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,s0128,Swindon Station Car Park (South),,51.564088,-1.787929,1.83838,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,s0129,Swindon Station Car Park (North),,51.56595,-1.786559,0.521877,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,s0132,Princes Street Car Park,,51.560219,-1.78102,0.339975,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,s0133,Commercial Road Car Park,,51.559281,-1.786966,0.052955,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,s0140,Signal Point,,51.565051,-1.785977,0.426623,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,s0142,"Locarno, Dammas Lane Car Park and The Planks Car Park",,51.551092,-1.772942,0.458772,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,s0146,The Parade Multistorey Car Park,,51.562757,-1.784969,0.176913,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,s0147,Former Wyvern Multistorey Car Park,,51.560406,-1.781744,0.192614,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,s0148,Wyvern Theatre and Car Park,,51.559569,-1.78147,0.325294,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,s0150,The Carriage Works,,51.562985,-1.790782,1.51779,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,s0156,Swindon Advertiser Offices,,51.553079,-1.77708,0.145932,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,s0157,"Land South of Church Road, Old Town",,51.553607,-1.776215,0.069777,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,s0158,"Pope Bros Builders Yard, Cricklade Street",,51.553553,-1.775528,0.115949,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,s0168,20 Fleet Street,,51.562849,-1.786688,0.049493,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,s0170,32-34 Bridge Street,,51.562096,-1.78608,0.032253,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,s0171,Theatre Square,,51.559364,-1.780953,0.406895,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,s0183,"Land to the east of Newburgh Place, in front of Tesco Express",,51.63348,-1.714859,0.967923,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,s0191,Land at Pinehurst Road inside 'The Circle',,51.582454,-1.779918,0.4957,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,s0204,In front of 68 Oaksey Road,,51.590188,-1.78206,0.185704,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,s0233,Castle View Depot and garages,,51.515959,-1.725754,0.168621,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,s0239,Groundwell Park and Ride,,51.595747,-1.77729,1.7019,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,s0245,Manor Garden Centre and surrounding,,51.577173,-1.805642,3.3,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,s0246,Garage block east of Greenhill Road,,51.580833,-1.806867,0.198752,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,s0264,Garages at Wingfield Ave,,51.59731,-1.78152,0.2297,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,s0276,Liden Local Centre,,51.548034,-1.730629,1.58193,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,s0297,Pipers Way Park and Ride,,51.538807,-1.782509,5.27058,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,s0298,Barnfield Road,,51.570172,-1.807993,0.748815,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,S0308,Northern Gateway,,51.602264,-1.782501,2.332,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,S0311,"Petrol Filling Station, Rodbourne Road",,51.570475,-1.8007,0.3321,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,S0313,Toothill Village Centre,,51.553401,-1.821724,1.417,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,S0314,Moredon Rec,,51.577417,-1.809628,2.659,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,S0315,Stratton Education Centre,,51.585492,-1.767875,0.3015,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,S0318,"Contract House, Unit 5 Bramble Road Elgin Swindon SN2 8HB",,51.576361,-1.765075,0.3913,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,S0319,"54 - 55 Bridge Street, Swindon, SN1 1BL",,51.562033,-1.786833,0.03386,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,S0322,"Unit 4 Hunts Rise, Swindon SN3 4TW",,51.602284,-1.738608,0.5326,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,S0326,"Wakefield House, Pipers Way, Old Town Swindon SN3 1RE",,51.543159,-1.770337,0.6639,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,S0327,"22-23 Victoria Road, Old Town, Swindon SN1 3AW",,51.557514,-1.778972,0.312,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,S0328,"Former Milton Road Club, 25 Milton Road, Swindon SN1 5JA",,51.55953,-1.7892,0.03026,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,S0329,"Former Bampton Brothers, Stratton Road, Swindon",,51.571699,-1.76055,1.267,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,S0330,"Anglia House, 115-118 Commercial Road, Swindon",,51.558814,-1.783513,0.0575,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,S0332,"Kingsbridge House, Marlborough Road, Swindon",,51.541561,-1.72926,0.1291,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,S0337,"16 Wembley Street, Rodbourne, Swindon SN2 1DN",,51.569958,-1.799906,0.0469,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,S0338,"Lindseys Yard, Turnpike Road, Blunsdon, Swindon SN26 7AE",,51.606184,-1.780467,0.5886,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,S0341,"Land Adjacent To New Inn, Swindon Road, Stratton St Margaret, Swindon SN3 4PN",,51.575334,-1.753916,0.1591,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,S0343,"WH Smith HQ, Greenbridge Road, Stratton St Margaret, Swindon",,51.568255,-1.750887,2.702,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,S0344,"Holbrook House, Sheppard Street, Swindon",,51.563646,-1.787394,0.1978,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,S0348,"The Ivy Hotel, Moormead Road, Wroughton, Swindon SN4 9BY",,51.526238,-1.786833,0.4282,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,S0350,"Anglia House, 115-118 Commercial Road, Swindon SN1 5PL",,51.558814,-1.783513,0.0575,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,S0352,"Land At Radway Road, Stratton St Margaret, Swindon SN3 4ND",,51.581743,-1.758157,2.195,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,S0358,"18 - 24 Bridge Street & 16 - 17 Fleet Street, Swindon SN1 1BP",,51.562717,-1.786995,0.0772,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,S0381,The Limes,,51.584777,-1.76652,0.316,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,S0401,North of Gateway North,,51.605624,-1.786784,5.155,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,S0402,South of Gateway North,,51.601806,-1.787313,2.338,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,S0413,The Wheatsheaf Public House 33-36 Dores Road Upper Stratton,,51.584301,-1.768977,0.1862,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,S0415,Land To The Rear Of 27 Eastcott Hill,,51.556066,-1.783774,0.02601,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,S0416,3 Temple Chambers Temple Street,,51.559009,-1.782747,0.01457,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,S0418,Southdown Nursing Home 17 Church Road Wanborough,,51.541934,-1.700211,0.1847,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,local-authority-eng:SWD,S0420,First Floor 17 - 21 High Street Old Town,,51.55177,-1.773606,0.04186,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,,S0424,"Former Zarlink Factory, Darby Close, Swindon",,51.573069,-1.808924,1.169,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,,S0430,"Brunel West Car Park and House of Fraser, Swindon",,51.560375,-1.787892,0.8458,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,,S0433,Swindon Station Redevelopment,,51.564983,-1.786795,4.536,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,,S0434,"Manor Farm, Hannington",,51.63734,-1.752111,0.6723,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,,S0436,County Ground Depot,,51.566369,-1.773771,0.4262,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,,S0448,"Burderop Park, Wroughton",,51.519628,-1.762652,12.6,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,,S0458,"Croft Yard, Ham Road, Wanborough",,51.542342,-1.69719,0.3167,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
,,S0476,"The 12 Bar, 179 Westcott Place, Swindon",,51.558215,-1.795758,0.07214,,,,,153dbe1b4a37a3ca5851f37b75bcda0bcaad32015e96747b8861170f809b3a05
