entry-date,organisation,site,latitude,longitude,hectares,start-date,end-date,resource
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,388616.42895958,355589.75106706,0.42,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,387161.37546431,362746.17552568,0.04,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,387243.24203025,356131.51754189,0.48,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,388560.89485605,360007.1002674,0.39,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,388205.3266364,359998.43470819,0.65,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,388325.28229945,360012.65743859,0.15,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,388780.15209432,360257.9150261,4.57,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,388769.42516487,360564.39219229,0.19,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,388727.84706648,360476.10407802,0.58,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,388790.41915541,360726.39939786,1.98,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,388094.94823189,360559.04939269,0.28,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,388128.49862819,360495.90046972,0.22,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,388352.27457299,361053.4479915,0.42,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,388297.07037503,361130.10232456,0.13,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,388359.04263565,361223.35396561,0.17,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,388497.20308763,361128.24718581,0.25,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,388433.37135928,361219.54474738,0.34,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,388700.87478722,360865.52655888,0.32,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,388507.52013441,361201.62822961,0.93,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,384823.42469576,361264.91731862,0.18,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,392959.4857725,356339.96917665,0.27,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,389628.64921455,359944.60270426,0.4,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,392511.99386573,369705.80686593,0.92,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,387064.39322519,362729.11649426,0.71,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,386999.45181448,362392.99008835,2.087086850802,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,387038.27070268,361965.10439745,1.2684366194646,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,387403.09627245,363817.85207748,2.36,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,390440.84672543,361510.80153078,0.53,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,389618.00226221,360077.59553982,1.03,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,388633.70401465,360370.847628,,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,388339.24830172,360680.70526924,0.22,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,387800.96238446,360506.28924671,3.4,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,388301.96897282,360806.55788189,0.82,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,388569.97225767,360475.72480521,0.27,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,388575.90056072,360655.69799892,0.09,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,388607.25158658,360650.82516781,0.07,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,388695.75625238,360695.6783002,0.38,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,388963.09972611,360692.47097143,1.61,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,390552.36480371,359665.00443726,1.14,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,389496.61700837,360944.21742203,0.93,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,389558.29935199,361206.86384341,0.63,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,389606.22563323,361400.97731691,0.59,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,390211.67232592,362200.55036225,0.52,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,395138.95190681,365375.17921825,0.47,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,391398.80251344,365135.09952911,1.32,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,386672.10551638,362484.55973694,0.18,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,388460.92347256,369945.42483165,1.02,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,388101.06648056,369751.67414084,0.31,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,388078.24301371,361283.60062708,0.09,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,387998.89572663,356589.20912868,0.85,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,391458.69536929,361873.04004519,1.87,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,385938.29556729,370435.6184493,0.3,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,387229.91584483,367293.89563215,0.3,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,387443.92458547,361755.57265969,0.41,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,388115.77227107,360133.41460347,0.12,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,389998.54333346,363153.8360817,0.82,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,390327.41919372,363373.69888102,1.01,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,386590.91875585,355319.49445429,0.25,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,386458.65661549,371384.14676849,0.5,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,385387.31328433,359540.71014116,0.3,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,http://opendatacommunities.org/doc/geography/administration/ua/E06000007,,387887.09772848,360548.71008607,0.06,2017-01-01,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
,,,,,230.53722347026664,,,e626e52de15e9af1e4518031bf1bc0157c9aaf661312b2da6e121488717e5673
