entry-date,organisation,site,site-address,site-plan-url,deliverable,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-12-31,local-authority-eng:BAN,16/00031/GPDOFF,Innovation Court New Street Basingstoke,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O0KSNVCR0F100,yes,,51.263014,-1.089837,0.41,,,2017-12-31,,0259cede12dc82d0c4cef68f444d2a1ae3a3d718787f8cdb8ff1fc05243ae004
2017-12-31,local-authority-eng:BAN,16/00971/FUL,Vantage (Fairfield House) Victoria Street Basingstoke,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O470CHCRG9B00,yes,,51.261669,-1.089371,0.14,,,2017-12-31,,0259cede12dc82d0c4cef68f444d2a1ae3a3d718787f8cdb8ff1fc05243ae004
2017-12-31,local-authority-eng:BAN,16/01362/GPDOFF,Brackenwood House 1st & 2nd Floor Kimbell Road Basingstoke,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O5U024CR0FP00,yes,,51.253292,-1.104813,0.02,,,2017-12-31,,0259cede12dc82d0c4cef68f444d2a1ae3a3d718787f8cdb8ff1fc05243ae004
2017-12-31,local-authority-eng:BAN,16/01585/FUL,21 & 23 Church Street Basingstoke,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O6LSBICRI7100,yes,,51.263274,-1.0878,0.05,,,2017-12-31,,0259cede12dc82d0c4cef68f444d2a1ae3a3d718787f8cdb8ff1fc05243ae004
2017-12-31,local-authority-eng:BAN,16/02465/FUL,Raja Newbury Road Headley,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O9URSKCRLFM00,yes,,51.357905,-1.257537,0.11,,,2017-12-31,,0259cede12dc82d0c4cef68f444d2a1ae3a3d718787f8cdb8ff1fc05243ae004
2017-12-31,local-authority-eng:BAN,16/04074/FUL,Mulfords Hill Centre 37-39 Mulfords Hill Tadley,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OG0M89CRJN700,yes,,51.328843,-1.066886,0.52,,,2017-12-31,,0259cede12dc82d0c4cef68f444d2a1ae3a3d718787f8cdb8ff1fc05243ae004
2017-12-31,local-authority-eng:BAN,16/04288/FUL,The Former Lamb Inn Hackwood Road,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OGUIDVCRKFQ00,yes,,51.259787,-1.08419,0.13,,,2017-12-31,,0259cede12dc82d0c4cef68f444d2a1ae3a3d718787f8cdb8ff1fc05243ae004
2017-12-31,local-authority-eng:BAN,16/04426/GPDOFF,Spinnaker House Lime Tree Way Chineham Basingstoke,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OHEH4KCR0GT00,yes,,51.29757,-1.05982,0.41,,,2017-12-31,,0259cede12dc82d0c4cef68f444d2a1ae3a3d718787f8cdb8ff1fc05243ae004
2017-12-31,local-authority-eng:BAN,16/04685/FUL,10 Winchester Street Basingstoke,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OIFLPRCRLST00,yes,,51.262599,-1.087786,0.02,,,2017-12-31,,0259cede12dc82d0c4cef68f444d2a1ae3a3d718787f8cdb8ff1fc05243ae004
2017-12-31,local-authority-eng:BAN,16/04693/FUL,Former Dairy Farm Reading Road Sherfield On Loddon,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OIGOOFCRLTU00,yes,,51.298139,-1.043469,0.28,,,2017-12-31,,0259cede12dc82d0c4cef68f444d2a1ae3a3d718787f8cdb8ff1fc05243ae004
2017-12-31,local-authority-eng:BAN,17/00135/GPDOFF,32 Copenhagen Court New Street,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OJQ2J6CR0AP00,yes,,51.262655,-1.089315,0.21,,,2017-12-31,,0259cede12dc82d0c4cef68f444d2a1ae3a3d718787f8cdb8ff1fc05243ae004
2017-12-31,local-authority-eng:BAN,17/00625/FUL,Churchill Plaza Churchill Way Basingstoke,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OLIJC5CRGQO00,yes,,51.266225,-1.084436,0.82,,,2017-12-31,,0259cede12dc82d0c4cef68f444d2a1ae3a3d718787f8cdb8ff1fc05243ae004
2017-12-31,local-authority-eng:BAN,17/01207/FUL,Land Adjacent To 96 Paddock Road Basingstoke,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ONKV6ZCRILM00,yes,,51.254503,-1.12051,0.11,,,2017-12-31,,0259cede12dc82d0c4cef68f444d2a1ae3a3d718787f8cdb8ff1fc05243ae004
2017-12-31,local-authority-eng:BAN,17/01714/GPDOFF,Global House Victoria Street Basingstoke,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OPU0RECR0GT00,yes,,51.260732,-1.089191,0.12,,,2017-12-31,,0259cede12dc82d0c4cef68f444d2a1ae3a3d718787f8cdb8ff1fc05243ae004
2017-12-31,local-authority-eng:BAN,BDB/54937,Clifton House Bunnian Place Basingstoke,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZTCICRBJ135,,,51.268111,-1.086067,0.27,,,2017-12-31,,0259cede12dc82d0c4cef68f444d2a1ae3a3d718787f8cdb8ff1fc05243ae004
2017-12-31,local-authority-eng:BAN,BDB/63103,Cheam Hawtreys Newbury Road Headley,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZTBZCRBJ724,,,51.354703,-1.257512,0.28,,,2017-12-31,,0259cede12dc82d0c4cef68f444d2a1ae3a3d718787f8cdb8ff1fc05243ae004
2017-12-31,local-authority-eng:BAN,17/02486/GPDOFF,St Pancras House Jacobs Yard Basingstoke,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OT8MWYCR0GT00,yes,,51.262046,-1.085381,0.04,,,2017-12-31,,0259cede12dc82d0c4cef68f444d2a1ae3a3d718787f8cdb8ff1fc05243ae004
2017-12-31,local-authority-eng:BAN,15/03667/RES,Land At Chapel Hill Kingsclere Road Basingstoke,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NWBJ80CRHKY00,yes,,51.269751,-1.096027,10.77,,,2017-12-31,,0259cede12dc82d0c4cef68f444d2a1ae3a3d718787f8cdb8ff1fc05243ae004
2017-12-31,local-authority-eng:BAN,16/02676/FUL,20 Winchester Street Basingstoke,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OAPTJXCRMDS00,yes,,51.262632,-1.088352,0.09,,,2017-12-31,,0259cede12dc82d0c4cef68f444d2a1ae3a3d718787f8cdb8ff1fc05243ae004
2017-12-31,local-authority-eng:BAN,14/02200/OUT,Burnham Copse Infant School New Church Road Tadley,https://planning.basingstoke.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N9F2VTCRHA500,yes,,51.355794,-1.150834,1.41,,,2017-12-31,,0259cede12dc82d0c4cef68f444d2a1ae3a3d718787f8cdb8ff1fc05243ae004
2017-12-31,local-authority-eng:BAN,BAS070,Land At Former Newman Bassett House Basingstoke,http://www.basingstoke.gov.uk/SHELAA,,,51.270351,-1.123164,0.38,,,2017-12-31,,0259cede12dc82d0c4cef68f444d2a1ae3a3d718787f8cdb8ff1fc05243ae004
2017-12-31,local-authority-eng:BAN,BAS147,Site Of Harlech Hall Harlech Close Winklebury Basingstoke,http://www.basingstoke.gov.uk/SHELAA,,,51.267078,-1.122157,0.19,,,2017-12-31,,0259cede12dc82d0c4cef68f444d2a1ae3a3d718787f8cdb8ff1fc05243ae004
2017-12-31,local-authority-eng:BAN,BAS153,Basing View Basingstoke,http://www.basingstoke.gov.uk/SHELAA,,,51.268751,-1.076991,25.86,,,2017-12-31,,0259cede12dc82d0c4cef68f444d2a1ae3a3d718787f8cdb8ff1fc05243ae004
2017-12-31,local-authority-eng:BAN,BAS184,Police Station London Road Basingstoke,http://www.basingstoke.gov.uk/SHELAA,,,51.26285,-1.082471,0.33,,,2017-12-31,,0259cede12dc82d0c4cef68f444d2a1ae3a3d718787f8cdb8ff1fc05243ae004
2017-12-31,local-authority-eng:BAN,BAS185,Sandringham Court Paddock Road Basingstoke,http://www.basingstoke.gov.uk/SHELAA,,,51.255846,-1.1191,0.16,,,2017-12-31,,0259cede12dc82d0c4cef68f444d2a1ae3a3d718787f8cdb8ff1fc05243ae004
2017-12-31,local-authority-eng:BAN,WHIT004,57 Winchester Road (Whitchurch Car Centre) Whitchurch,http://www.basingstoke.gov.uk/SHELAA,,,51.226766,-1.337738,0.37,,,2017-12-31,,0259cede12dc82d0c4cef68f444d2a1ae3a3d718787f8cdb8ff1fc05243ae004
2017-12-31,local-authority-eng:BAN,WHIT017,Former Police Station Dances Lane Whitchurch,http://www.basingstoke.gov.uk/SHELAA,,,51.23491,-1.334432,0.43,,,2017-12-31,,0259cede12dc82d0c4cef68f444d2a1ae3a3d718787f8cdb8ff1fc05243ae004
