entry-date,organisation,site,site-address,site-plan-url,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-12-22,local-authority-eng:HER,BR022,Garage site (kwik fit / Shell),,51.659536,-0.264496,0.38,,,2017-12-22,,cd075088f9481d6851dadc289d03ffcad6a8b995d16ea46458a603fa0a4573ae
2017-12-22,local-authority-eng:HER,BR023,Front part of Oakland’s College,,51.66027,-0.263615,0.15,,,2017-12-22,,cd075088f9481d6851dadc289d03ffcad6a8b995d16ea46458a603fa0a4573ae
2017-12-22,local-authority-eng:HER,BR024,Studio Way,,51.662082,-0.262115,0.44,,,2017-12-22,,cd075088f9481d6851dadc289d03ffcad6a8b995d16ea46458a603fa0a4573ae
2017-12-22,local-authority-eng:HER,BR025,Manor way,,51.657899,-0.262,2.91,,,2017-12-22,,cd075088f9481d6851dadc289d03ffcad6a8b995d16ea46458a603fa0a4573ae
2017-12-22,local-authority-eng:HER,BR026,"Walnut Green Garages, Land At No's 7, 8, 9 And 10 Walnut Green And Land At The Rear Of No's 301, 303 And 313, Park Avenue, Walnut Green, WD23 2DX",,51.663744,-0.37443,0.18,,,2017-12-22,,cd075088f9481d6851dadc289d03ffcad6a8b995d16ea46458a603fa0a4573ae
2017-12-22,local-authority-eng:HER,BR027,"203-205, Watling Street, Radlett, WD7 7AQ",,51.686515,-0.318439,0.18,,,2017-12-22,,cd075088f9481d6851dadc289d03ffcad6a8b995d16ea46458a603fa0a4573ae
2017-12-22,local-authority-eng:HER,BR028,"Instalcom House, Manor Way, Borehamwood, WD6 1QH",,51.656406,-0.261407,0.35,,,2017-12-22,,cd075088f9481d6851dadc289d03ffcad6a8b995d16ea46458a603fa0a4573ae
2017-12-22,local-authority-eng:HER,BR029,"Prestige House, Station Road, Borehamwood, WD6 1DF",,51.651474,-0.27819,0.01,,,2017-12-22,,cd075088f9481d6851dadc289d03ffcad6a8b995d16ea46458a603fa0a4573ae
2017-12-22,local-authority-eng:HER,BR030,"111, High Road, Bushey Heath, WD23 1JA",,51.631562,-0.337868,0.1,,,2017-12-22,,cd075088f9481d6851dadc289d03ffcad6a8b995d16ea46458a603fa0a4573ae
2017-12-22,local-authority-eng:HER,BR031,"18, Watford Road, Radlett, WD7 8LE",,51.685549,-0.326388,0.34,,,2017-12-22,,cd075088f9481d6851dadc289d03ffcad6a8b995d16ea46458a603fa0a4573ae
2017-12-22,local-authority-eng:HER,BR032,"220 & 222, Park Avenue, Bushey, WD23 2BD",,51.664082,-0.37154,0.08,,,2017-12-22,,cd075088f9481d6851dadc289d03ffcad6a8b995d16ea46458a603fa0a4573ae
2017-12-22,local-authority-eng:HER,BR033,"Orchard House, Mutton Lane, Potters Bar, EN6 3AX",,51.700557,-0.207546,0.02,,,2017-12-22,,cd075088f9481d6851dadc289d03ffcad6a8b995d16ea46458a603fa0a4573ae
2017-12-22,local-authority-eng:HER,BR034,"Sterling House, Mutton Lane, Potters Bar, EN6 3AR",,51.700489,-0.207172,0.09,,,2017-12-22,,cd075088f9481d6851dadc289d03ffcad6a8b995d16ea46458a603fa0a4573ae
2017-12-22,local-authority-eng:HER,BR035,"Land adj Haven Court,, Glenhaven Avenue, Borehamwood, WD6 1BB",,51.654977,-0.279778,0.04,,,2017-12-22,,cd075088f9481d6851dadc289d03ffcad6a8b995d16ea46458a603fa0a4573ae
2017-12-22,local-authority-eng:HER,BR036,"Cecil Rosen Court And Land To The Rear Of, 170-172, High Road, Bushey Heath, WD23 1GB",,51.633249,-0.338847,0.3,,,2017-12-22,,cd075088f9481d6851dadc289d03ffcad6a8b995d16ea46458a603fa0a4573ae
2017-12-22,local-authority-eng:HER,BR052,"61-63 Bushey Hall Road and Abbeyfield Society Walker Lodge, Ashlyn Close",,51.653963,-0.377859,0.25,,,2017-12-22,,cd075088f9481d6851dadc289d03ffcad6a8b995d16ea46458a603fa0a4573ae
