entry-date,organisation,site,site-address,site-plan-url,deliverable,ownership,planning-permission-status,planning-permission-type,hazardous-substances,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
,local-authority-eng:CHW,WIT/0021,"Cane House, Waterworks Lane, Hooton, Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/file/4828343,yes,not owned by a public authority,permissioned,outline planning permission,,53.297391,-2.976413,0.3,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WIT/0023,"Land at Hooton Road, Willaston, Neston, CH64 1SJ",http://consult.cheshirewestandchester.gov.uk/file/4828344,,not owned by a public authority,not permissioned,,,53.292689,-3.004631,0.25,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WIT/0032,"Rofton Works, Hooton Road, Hooton, Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/file/4828345,yes,not owned by a public authority,permissioned,reserved matters approval,,53.29441,-2.979331,17.67,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WIW/0004,"Securicor Ltd, Wharton Road, Winsford CW7 3AP",http://consult.cheshirewestandchester.gov.uk/file/4828346,yes,not owned by a public authority,permissioned,outline planning permission,,53.200224,-2.50796,0.34,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WIW/0019,"Caravan Park off Rilshaw Lane, (Phase 1), Winsford",http://consult.cheshirewestandchester.gov.uk/file/4828347,,not owned by a public authority,not permissioned,,,53.188931,-2.493908,0.35,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WIW/0020,"476 Rookery Rise, Station Road, Winsford",http://consult.cheshirewestandchester.gov.uk/file/4828348,,not owned by a public authority,not permissioned,,,53.190118,-2.497917,0.49,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WIW/0026,"Land at Brighton Belle Public House, Station Road, Winsford",http://consult.cheshirewestandchester.gov.uk/file/4828349,,not owned by a public authority,not permissioned,,,53.191357,-2.4941,1.05,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WIW/0030,"S Cooper and Sons Ltd, Warehouse One, Nat Lane, Winsford, CW7 3BS",http://consult.cheshirewestandchester.gov.uk/file/4828350,,not owned by a public authority,permissioned,outline planning permission,,53.198972,-2.510684,4.94,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WIW/0034,"Wharton Road (Reposessions UK Ltd), Winsford. CW7 3BQ",http://consult.cheshirewestandchester.gov.uk/file/4828351,,not owned by a public authority,permissioned,outline planning permission,,53.197309,-2.510769,4.4,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WIW/0048(a),"Land at Wharton Green, Deakins Road / Bostock Road, Winsford",http://consult.cheshirewestandchester.gov.uk/file/4828352,,not owned by a public authority,not permissioned,,,53.206792,-2.506585,1.2,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WIW/0050(a),"Former coal yard site, Station Road, Winsford",http://consult.cheshirewestandchester.gov.uk/file/4828353,,not owned by a public authority,not permissioned,,,53.191233,-2.49567,0.23,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WIW/0059,"Meadow Island, Bradford Road, Winsford",http://consult.cheshirewestandchester.gov.uk/file/4828354,,not owned by a public authority,not permissioned,,,53.19831,-2.522457,2.44,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WOV/0045(a),"Handley Hill School, Beeston Drive, Winsford",http://consult.cheshirewestandchester.gov.uk/file/4828355,,owned by a public authority,not permissioned,,,53.186287,-2.5397,1.09,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WOV/0066,"Land and buildings off Sadler Road, Winsford",http://consult.cheshirewestandchester.gov.uk/file/4828356,,not owned by a public authority,not permissioned,,,53.192934,-2.526657,0.57,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WOV/0067,"Land north of Winsford Police Station, Sadler Close, Winsford",http://consult.cheshirewestandchester.gov.uk/file/4828357,,not owned by a public authority,not permissioned,,,53.194269,-2.525566,0.41,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WOV/0070(a),"Land north of former Richmond Packaging, New Road, Winsford",http://consult.cheshirewestandchester.gov.uk/file/4828358,,not owned by a public authority,not permissioned,,,53.195269,-2.521028,0.81,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WOV/0071(a),"Car park off Church Street, Winsford",http://consult.cheshirewestandchester.gov.uk/file/4828359,,owned by a public authority,not permissioned,,,53.19345,-2.519614,0.43,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WOV/0072,"Land at Manchester House Carpets, 56 High Street, Winsford",http://consult.cheshirewestandchester.gov.uk/file/4828360,,not owned by a public authority,not permissioned,,,53.192932,-2.520925,0.13,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WOV/0078,"Pimletts and adjacent car park, Church Street / High Street, Winsford",http://consult.cheshirewestandchester.gov.uk/file/4828361,,not owned by a public authority,not permissioned,,,53.193069,-2.520477,0.18,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WOV/0084,"Sadler Road (Former Winsford Clio Centre), Winsford",http://consult.cheshirewestandchester.gov.uk/file/4828362,,not owned by a public authority,not permissioned,outline planning permission,,53.193145,-2.527782,0.12,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WOV/0100,Meadow Home Park Mill Lane Whitegate Winsford Cheshire ,http://consult.cheshirewestandchester.gov.uk/file/4828363,yes,not owned by a public authority,permissioned,full planning permission,,53.215283,-2.526213,0.47,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WSD/,"Former Drill Hall, Dingle Lane, Winsford CW7 1AB",http://consult.cheshirewestandchester.gov.uk/file/4828364,yes,not owned by a public authority,permissioned,full planning permission,,53.19173,-2.528648,0.25,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WSD/0014,"Winsford Shopping Centre, Dene's Drive, Winsford",http://consult.cheshirewestandchester.gov.uk/file/4828365,,not owned by a public authority,not permissioned,,,53.19173,-2.528648,3.15,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WSD/0027,"Car park off Dene Street, Winsford",http://consult.cheshirewestandchester.gov.uk/file/4828366,,owned by a public authority,not permissioned,,,53.19178,-2.531448,0.79,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WSD/0028,"Site of former Civic Hall, High Street, Winsford",http://consult.cheshirewestandchester.gov.uk/file/4828367,,owned by a public authority,not permissioned,,,53.192414,-2.530453,0.25,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WSD/0030,"Winsford Library and Dingle Recreation Centre, High Street, Winsford",http://consult.cheshirewestandchester.gov.uk/file/4828368,,owned by a public authority,not permissioned,,,53.192486,-2.528448,0.26,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WSD/0031,"Land at High Street / Dingle Lane, Winsford",http://consult.cheshirewestandchester.gov.uk/file/4828369,,not owned by a public authority,not permissioned,,,53.192071,-2.526692,0.27,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WSD/0034,"Land to rear of Weaver Street, off Winnington Street, Winsford",http://consult.cheshirewestandchester.gov.uk/file/4828370,,not owned by a public authority,not permissioned,,,53.191343,-2.520427,0.36,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
,local-authority-eng:CHW,WSD/0044,"The Hollies, Darnhall School Lane, Winsford CW7 1LH",http://consult.cheshirewestandchester.gov.uk/file/4828371,,not owned by a public authority,permissioned,full planning permission,,53.176473,-2.535163,0.17,,,2017-12-21,,eba7154272fb878308334ae6c4c5f38f5d9b27f10d5de5b781e55a67371737b2
